
Label=dB(V(V_filt)) vs 2*PI*F
LabelX=2*PI*F
LabelY=dB(V(V_filt))
Data Point Count=1001
F,2*PI*F,2*PI*F,dB(V(V_filt)),dB(V(V_filt))
 2.2378902548179738E+002, 1.4061079168152673E+003, 0.0000000000000000E+000,-1.3486470823589400E+000, 0.0000000000000000E+000
 2.2543164303642291E+002, 1.4164287872998057E+003, 0.0000000000000000E+000,-1.3678995120005031E+000, 0.0000000000000000E+000
 2.2708631744872926E+002, 1.4268254132553750E+003, 0.0000000000000000E+000,-1.3874181727678003E+000, 0.0000000000000000E+000
 2.2875313721638088E+002, 1.4372983507292001E+003, 0.0000000000000000E+000,-1.4072065020417510E+000, 0.0000000000000000E+000
 2.3043219148661743E+002, 1.4478481598499075E+003, 0.0000000000000000E+000,-1.4272679747997827E+000, 0.0000000000000000E+000
 2.3212357006102181E+002, 1.4584754048574835E+003, 0.0000000000000000E+000,-1.4476061038379437E+000, 0.0000000000000000E+000
 2.3382736340032298E+002, 1.4691806541334511E+003, 0.0000000000000000E+000,-1.4682244399887359E+000, 0.0000000000000000E+000
 2.3554366262923406E+002, 1.4799644802312689E+003, 0.0000000000000000E+000,-1.4891265723343980E+000, 0.0000000000000000E+000
 2.3727255954132613E+002, 1.4908274599069539E+003, 0.0000000000000000E+000,-1.5103161284153939E+000, 0.0000000000000000E+000
 2.3901414660393755E+002, 1.5017701741499279E+003, 0.0000000000000000E+000,-1.5317967744337504E+000, 0.0000000000000000E+000
 2.4076851696311945E+002, 1.5127932082140910E+003, 0.0000000000000000E+000,-1.5535722154514722E+000, 0.0000000000000000E+000
 2.4253576444861756E+002, 1.5238971516491229E+003, 0.0000000000000000E+000,-1.5756461955832446E+000, 0.0000000000000000E+000
 2.4431598357889044E+002, 1.5350825983320135E+003, 0.0000000000000000E+000,-1.5980224981835893E+000, 0.0000000000000000E+000
 2.4610926956616478E+002, 1.5463501464988267E+003, 0.0000000000000000E+000,-1.6207049460280918E+000, 0.0000000000000000E+000
 2.4791571832152761E+002, 1.5577003987766952E+003, 0.0000000000000000E+000,-1.6436974014885239E+000, 0.0000000000000000E+000
 2.4973542646005589E+002, 1.5691339622160513E+003, 0.0000000000000000E+000,-1.6670037667013959E+000, 0.0000000000000000E+000
 2.5156849130598394E+002, 1.5806514483230937E+003, 0.0000000000000000E+000,-1.6906279837301963E+000, 0.0000000000000000E+000
 2.5341501089790862E+002, 1.5922534730924942E+003, 0.0000000000000000E+000,-1.7145740347203322E+000, 0.0000000000000000E+000
 2.5527508399403274E+002, 1.6039406570403412E+003, 0.0000000000000000E+000,-1.7388459420473936E+000, 0.0000000000000000E+000
 2.5714881007744702E+002, 1.6157136252373291E+003, 0.0000000000000000E+000,-1.7634477684575405E+000, 0.0000000000000000E+000
 2.5903628936145077E+002, 1.6275730073421873E+003, 0.0000000000000000E+000,-1.7883836172007093E+000, 0.0000000000000000E+000
 2.6093762279491170E+002, 1.6395194376353584E+003, 0.0000000000000000E+000,-1.8136576321554096E+000, 0.0000000000000000E+000
 2.6285291206766487E+002, 1.6515535550529196E+003, 0.0000000000000000E+000,-1.8392739979456660E+000, 0.0000000000000000E+000
 2.6478225961595160E+002, 1.6636760032207578E+003, 0.0000000000000000E+000,-1.8652369400493727E+000, 0.0000000000000000E+000
 2.6672576862789799E+002, 1.6758874304889905E+003, 0.0000000000000000E+000,-1.8915507248977792E+000, 0.0000000000000000E+000
 2.6868354304903380E+002, 1.6881884899666429E+003, 0.0000000000000000E+000,-1.9182196599660566E+000, 0.0000000000000000E+000
 2.7065568758785179E+002, 1.7005798395565787E+003, 0.0000000000000000E+000,-1.9452480938546142E+000, 0.0000000000000000E+000
 2.7264230772140792E+002, 1.7130621419906856E+003, 0.0000000000000000E+000,-1.9726404163603937E+000, 0.0000000000000000E+000
 2.7464350970096268E+002, 1.7256360648653229E+003, 0.0000000000000000E+000,-2.0004010585388619E+000, 0.0000000000000000E+000
 2.7665940055766362E+002, 1.7383022806770239E+003, 0.0000000000000000E+000,-2.0285344927552087E+000, 0.0000000000000000E+000
 2.7869008810826989E+002, 1.7510614668584658E+003, 0.0000000000000000E+000,-2.0570452327252280E+000, 0.0000000000000000E+000
 2.8073568096091856E+002, 1.7639143058146994E+003, 0.0000000000000000E+000,-2.0859378335456276E+000, 0.0000000000000000E+000
 2.8279628852093344E+002, 1.7768614849596481E+003, 0.0000000000000000E+000,-2.1152168917126914E+000, 0.0000000000000000E+000
 2.8487202099667638E+002, 1.7899036967528716E+003, 0.0000000000000000E+000,-2.1448870451300523E+000, 0.0000000000000000E+000
 2.8696298940544159E+002, 1.8030416387366020E+003, 0.0000000000000000E+000,-2.1749529731040820E+000, 0.0000000000000000E+000
 2.8906930557939330E+002, 1.8162760135730500E+003, 0.0000000000000000E+000,-2.2054193963278137E+000, 0.0000000000000000E+000
 2.9119108217154684E+002, 1.8296075290819867E+003, 0.0000000000000000E+000,-2.2362910768520776E+000, 0.0000000000000000E+000
 2.9332843266179373E+002, 1.8430368982785990E+003, 0.0000000000000000E+000,-2.2675728180439298E+000, 0.0000000000000000E+000
 2.9548147136297098E+002, 1.8565648394116249E+003, 0.0000000000000000E+000,-2.2992694645321770E+000, 0.0000000000000000E+000
 2.9765031342697506E+002, 1.8701920760017683E+003, 0.0000000000000000E+000,-2.3313859021394499E+000, 0.0000000000000000E+000
 2.9983507485092036E+002, 1.8839193368803942E+003, 0.0000000000000000E+000,-2.3639270578004767E+000, 0.0000000000000000E+000
 3.0203587248334333E+002, 1.8977473562285099E+003, 0.0000000000000000E+000,-2.3968978994664720E+000, 0.0000000000000000E+000
 3.0425282403045185E+002, 1.9116768736160311E+003, 0.0000000000000000E+000,-2.4303034359950351E+000, 0.0000000000000000E+000
 3.0648604806242059E+002, 1.9257086340413375E+003, 0.0000000000000000E+000,-2.4641487170252625E+000, 0.0000000000000000E+000
 3.0873566401973250E+002, 1.9398433879711165E+003, 0.0000000000000000E+000,-2.4984388328380773E+000, 0.0000000000000000E+000
 3.1100179221956699E+002, 1.9540818913805019E+003, 0.0000000000000000E+000,-2.5331789142008860E+000, 0.0000000000000000E+000
 3.1328455386223482E+002, 1.9684249057935056E+003, 0.0000000000000000E+000,-2.5683741321966536E+000, 0.0000000000000000E+000
 3.1558407103766035E+002, 1.9828731983237462E+003, 0.0000000000000000E+000,-2.6040296980369231E+000, 0.0000000000000000E+000
 3.1790046673191131E+002, 1.9974275417154779E+003, 0.0000000000000000E+000,-2.6401508628583277E+000, 0.0000000000000000E+000
 3.2023386483377652E+002, 2.0120887143849181E+003, 0.0000000000000000E+000,-2.6767429175024740E+000, 0.0000000000000000E+000
 3.2258439014139185E+002, 2.0268575004618806E+003, 0.0000000000000000E+000,-2.7138111922787731E+000, 0.0000000000000000E+000
 3.2495216836891501E+002, 2.0417346898317139E+003, 0.0000000000000000E+000,-2.7513610567097482E+000, 0.0000000000000000E+000
 3.2733732615324891E+002, 2.0567210781775457E+003, 0.0000000000000000E+000,-2.7893979192585787E+000, 0.0000000000000000E+000
 3.2973999106081493E+002, 2.0718174670228404E+003, 0.0000000000000000E+000,-2.8279272270387699E+000, 0.0000000000000000E+000
 3.3216029159437534E+002, 2.0870246637742662E+003, 0.0000000000000000E+000,-2.8669544655051569E+000, 0.0000000000000000E+000
 3.3459835719990627E+002, 2.1023434817648781E+003, 0.0000000000000000E+000,-2.9064851581262747E+000, 0.0000000000000000E+000
 3.3705431827352083E+002, 2.1177747402976179E+003, 0.0000000000000000E+000,-2.9465248660377377E+000, 0.0000000000000000E+000
 3.3952830616844312E+002, 2.1333192646891339E+003, 0.0000000000000000E+000,-2.9870791876761933E+000, 0.0000000000000000E+000
 3.4202045320203354E+002, 2.1489778863139204E+003, 0.0000000000000000E+000,-3.0281537583932607E+000, 0.0000000000000000E+000
 3.4453089266286554E+002, 2.1647514426487837E+003, 0.0000000000000000E+000,-3.0697542500499351E+000, 0.0000000000000000E+000
 3.4705975881785429E+002, 2.1806407773176329E+003, 0.0000000000000000E+000,-3.1118863705902866E+000, 0.0000000000000000E+000
 3.4960718691943777E+002, 2.1966467401365985E+003, 0.0000000000000000E+000,-3.1545558635945667E+000, 0.0000000000000000E+000
 3.5217331321281057E+002, 2.2127701871594859E+003, 0.0000000000000000E+000,-3.1977685078114915E+000, 0.0000000000000000E+000
 3.5475827494321078E+002, 2.2290119807235578E+003, 0.0000000000000000E+000,-3.2415301166690558E+000, 0.0000000000000000E+000
 3.5736221036326015E+002, 2.2453729894956568E+003, 0.0000000000000000E+000,-3.2858465377640265E+000, 0.0000000000000000E+000
 3.5998525874035857E+002, 2.2618540885186626E+003, 0.0000000000000000E+000,-3.3307236523291941E+000, 0.0000000000000000E+000
 3.6262756036413248E+002, 2.2784561592582959E+003, 0.0000000000000000E+000,-3.3761673746792336E+000, 0.0000000000000000E+000
 3.6528925655393783E+002, 2.2951800896502564E+003, 0.0000000000000000E+000,-3.4221836516331967E+000, 0.0000000000000000E+000
 3.6797048966641864E+002, 2.3120267741477196E+003, 0.0000000000000000E+000,-3.4687784619152100E+000, 0.0000000000000000E+000
 3.7067140310312055E+002, 2.3289971137691687E+003, 0.0000000000000000E+000,-3.5159578155318325E+000, 0.0000000000000000E+000
 3.7339214131816044E+002, 2.3460920161465892E+003, 0.0000000000000000E+000,-3.5637277531261673E+000, 0.0000000000000000E+000
 3.7613284982595235E+002, 2.3633123955740098E+003, 0.0000000000000000E+000,-3.6120943453089751E+000, 0.0000000000000000E+000
 3.7889367520899015E+002, 2.3806591730564010E+003, 0.0000000000000000E+000,-3.6610636919656785E+000, 0.0000000000000000E+000
 3.8167476512568714E+002, 2.3981332763589371E+003, 0.0000000000000000E+000,-3.7106419215398336E+000, 0.0000000000000000E+000
 3.8447626831827341E+002, 2.4157356400566118E+003, 0.0000000000000000E+000,-3.7608351902924224E+000, 0.0000000000000000E+000
 3.8729833462075118E+002, 2.4334672055842266E+003, 0.0000000000000000E+000,-3.8116496815369718E+000, 0.0000000000000000E+000
 3.9014111496690816E+002, 2.4513289212867389E+003, 0.0000000000000000E+000,-3.8630916048500668E+000, 0.0000000000000000E+000
 3.9300476139839031E+002, 2.4693217424699851E+003, 0.0000000000000000E+000,-3.9151671952574341E+000, 0.0000000000000000E+000
 3.9588942707283343E+002, 2.4874466314517713E+003, 0.0000000000000000E+000,-3.9678827123951255E+000, 0.0000000000000000E+000
 3.9879526627205445E+002, 2.5057045576133432E+003, 0.0000000000000000E+000,-4.0212444396458444E+000, 0.0000000000000000E+000
 4.0172243441030315E+002, 2.5240964974512317E+003, 0.0000000000000000E+000,-4.0752586832501478E+000, 0.0000000000000000E+000
 4.0467108804257407E+002, 2.5426234346294782E+003, 0.0000000000000000E+000,-4.1299317713926547E+000, 0.0000000000000000E+000
 4.0764138487297970E+002, 2.5612863600322448E+003, 0.0000000000000000E+000,-4.1852700532626859E+000, 0.0000000000000000E+000
 4.1063348376318504E+002, 2.5800862718168114E+003, 0.0000000000000000E+000,-4.2412798980899833E+000, 0.0000000000000000E+000
 4.1364754474090404E+002, 2.5990241754669587E+003, 0.0000000000000000E+000,-4.2979676941543934E+000, 0.0000000000000000E+000
 4.1668372900845844E+002, 2.6181010838467464E+003, 0.0000000000000000E+000,-4.3553398477707557E+000, 0.0000000000000000E+000
 4.1974219895139936E+002, 2.6373180172546831E+003, 0.0000000000000000E+000,-4.4134027822477346E+000, 0.0000000000000000E+000
 4.2282311814719242E+002, 2.6566760034782978E+003, 0.0000000000000000E+000,-4.4721629368214924E+000, 0.0000000000000000E+000
 4.2592665137396619E+002, 2.6761760778491062E+003, 0.0000000000000000E+000,-4.5316267655634999E+000, 0.0000000000000000E+000
 4.2905296461932528E+002, 2.6958192832979876E+003, 0.0000000000000000E+000,-4.5918007362631332E+000, 0.0000000000000000E+000
 4.3220222508922780E+002, 2.7156066704109603E+003, 0.0000000000000000E+000,-4.6526913292847158E+000, 0.0000000000000000E+000
 4.3537460121692817E+002, 2.7355392974853748E+003, 0.0000000000000000E+000,-4.7143050363990859E+000, 0.0000000000000000E+000
 4.3857026267198546E+002, 2.7556182305865109E+003, 0.0000000000000000E+000,-4.7766483595898084E+000, 0.0000000000000000E+000
 4.4178938036933801E+002, 2.7758445436045981E+003, 0.0000000000000000E+000,-4.8397278098343524E+000, 0.0000000000000000E+000
 4.4503212647844441E+002, 2.7962193183122490E+003, 0.0000000000000000E+000,-4.9035499058600260E+000, 0.0000000000000000E+000
 4.4829867443249179E+002, 2.8167436444223172E+003, 0.0000000000000000E+000,-4.9681211728750254E+000, 0.0000000000000000E+000
 4.5158919893767160E+002, 2.8374186196461774E+003, 0.0000000000000000E+000,-5.0334481412746577E+000, 0.0000000000000000E+000
 4.5490387598252352E+002, 2.8582453497524366E+003, 0.0000000000000000E+000,-5.0995373453229913E+000, 0.0000000000000000E+000
 4.5824288284734791E+002, 2.8792249486260730E+003, 0.0000000000000000E+000,-5.1663953218101994E+000, 0.0000000000000000E+000
 4.6160639811368742E+002, 2.9003585383280115E+003, 0.0000000000000000E+000,-5.2340286086856755E+000, 0.0000000000000000E+000
 4.6499460167387798E+002, 2.9216472491551344E+003, 0.0000000000000000E+000,-5.3024437436674523E+000, 0.0000000000000000E+000
 4.6840767474067030E+002, 2.9430922197007344E+003, 0.0000000000000000E+000,-5.3716472628278638E+000, 0.0000000000000000E+000
 4.7184579985692153E+002, 2.9646945969154090E+003, 0.0000000000000000E+000,-5.4416456991560347E+000, 0.0000000000000000E+000
 4.7530916090535840E+002, 2.9864555361684056E+003, 0.0000000000000000E+000,-5.5124455810975199E+000, 0.0000000000000000E+000
 4.7879794311841192E+002, 3.0083762013094129E+003, 0.0000000000000000E+000,-5.5840534310713661E+000, 0.0000000000000000E+000
 4.8231233308812415E+002, 3.0304577647308083E+003, 0.0000000000000000E+000,-5.6564757639648464E+000, 0.0000000000000000E+000
 4.8585251877612785E+002, 3.0527014074303606E+003, 0.0000000000000000E+000,-5.7297190856068871E+000, 0.0000000000000000E+000
 4.8941868952369924E+002, 3.0751083190743948E+003, 0.0000000000000000E+000,-5.8037898912197186E+000, 0.0000000000000000E+000
 4.9301103606188479E+002, 3.0976796980614195E+003, 0.0000000000000000E+000,-5.8786946638500934E+000, 0.0000000000000000E+000
 4.9662975052170196E+002, 3.1204167515862214E+003, 0.0000000000000000E+000,-5.9544398727800214E+000, 0.0000000000000000E+000
 5.0027502644441518E+002, 3.1433206957044285E+003, 0.0000000000000000E+000,-6.0310319719177166E+000, 0.0000000000000000E+000
 5.0394705879188695E+002, 3.1663927553975514E+003, 0.0000000000000000E+000,-6.1084773981695486E+000, 0.0000000000000000E+000
 5.0764604395700530E+002, 3.1896341646384981E+003, 0.0000000000000000E+000,-6.1867825697929835E+000, 0.0000000000000000E+000
 5.1137217977418732E+002, 3.2130461664575719E+003, 0.0000000000000000E+000,-6.2659538847318332E+000, 0.0000000000000000E+000
 5.1512566552996009E+002, 3.2366300130089512E+003, 0.0000000000000000E+000,-6.3459977189340133E+000, 0.0000000000000000E+000
 5.1890670197361942E+002, 3.2603869656376619E+003, 0.0000000000000000E+000,-6.4269204246524456E+000, 0.0000000000000000E+000
 5.2271549132796622E+002, 3.2843182949470356E+003, 0.0000000000000000E+000,-6.5087283287302213E+000, 0.0000000000000000E+000
 5.2655223730012233E+002, 3.3084252808666674E+003, 0.0000000000000000E+000,-6.5914277308701541E+000, 0.0000000000000000E+000
 5.3041714509242547E+002, 3.3327092127208707E+003, 0.0000000000000000E+000,-6.6750249018900210E+000, 0.0000000000000000E+000
 5.3431042141340413E+002, 3.3571713892976336E+003, 0.0000000000000000E+000,-6.7595260819639336E+000, 0.0000000000000000E+000
 5.3823227448883301E+002, 3.3818131189180858E+003, 0.0000000000000000E+000,-6.8449374788506399E+000, 0.0000000000000000E+000
 5.4218291407286972E+002, 3.4066357195064670E+003, 0.0000000000000000E+000,-6.9312652661098904E+000, 0.0000000000000000E+000
 5.4616255145927300E+002, 3.4316405186606189E+003, 0.0000000000000000E+000,-7.0185155813073132E+000, 0.0000000000000000E+000
 5.5017139949270370E+002, 3.4568288537229864E+003, 0.0000000000000000E+000,-7.1066945242090531E+000, 0.0000000000000000E+000
 5.5420967258010819E+002, 3.4822020718521449E+003, 0.0000000000000000E+000,-7.1958081549667341E+000, 0.0000000000000000E+000
 5.5827758670218566E+002, 3.5077615300948505E+003, 0.0000000000000000E+000,-7.2858624922939477E+000, 0.0000000000000000E+000
 5.6237535942493957E+002, 3.5335085954586193E+003, 0.0000000000000000E+000,-7.3768635116352304E+000, 0.0000000000000000E+000
 5.6650320991131377E+002, 3.5594446449848397E+003, 0.0000000000000000E+000,-7.4688171433281116E+000, 0.0000000000000000E+000
 5.7066135893291414E+002, 3.5855710658224220E+003, 0.0000000000000000E+000,-7.5617292707598640E+000, 0.0000000000000000E+000
 5.7485002888181612E+002, 3.6118892553019878E+003, 0.0000000000000000E+000,-7.6556057285193990E+000, 0.0000000000000000E+000
 5.7906944378245908E+002, 3.6384006210106022E+003, 0.0000000000000000E+000,-7.7504523005457671E+000, 0.0000000000000000E+000
 5.8331982930362790E+002, 3.6651065808670592E+003, 0.0000000000000000E+000,-7.8462747182740253E+000, 0.0000000000000000E+000
 5.8760141277052242E+002, 3.6920085631977136E+003, 0.0000000000000000E+000,-7.9430786587797790E+000, 0.0000000000000000E+000
 5.9191442317691576E+002, 3.7191080068128772E+003, 0.0000000000000000E+000,-8.0408697429234959E+000, 0.0000000000000000E+000
 5.9625909119740152E+002, 3.7464063610837661E+003, 0.0000000000000000E+000,-8.1396535334955313E+000, 0.0000000000000000E+000
 6.0063564919973123E+002, 3.7739050860200236E+003, 0.0000000000000000E+000,-8.2394355333631104E+000, 0.0000000000000000E+000
 6.0504433125724188E+002, 3.8016056523478005E+003, 0.0000000000000000E+000,-8.3402211836206703E+000, 0.0000000000000000E+000
 6.0948537316137515E+002, 3.8295095415884198E+003, 0.0000000000000000E+000,-8.4420158617441512E+000, 0.0000000000000000E+000
 6.1395901243428841E+002, 3.8576182461376097E+003, 0.0000000000000000E+000,-8.5448248797512623E+000, 0.0000000000000000E+000
 6.1846548834155828E+002, 3.8859332693453266E+003, 0.0000000000000000E+000,-8.6486534823680294E+000, 0.0000000000000000E+000
 6.2300504190497702E+002, 3.9144561255961539E+003, 0.0000000000000000E+000,-8.7535068452033986E+000, 0.0000000000000000E+000
 6.2757791591544344E+002, 3.9431883403903003E+003, 0.0000000000000000E+000,-8.8593900729332340E+000, 0.0000000000000000E+000
 6.3218435494594837E+002, 3.9721314504251873E+003, 0.0000000000000000E+000,-8.9663081974943086E+000, 0.0000000000000000E+000
 6.3682460536465487E+002, 4.0012870036776376E+003, 0.0000000000000000E+000,-9.0742661762903722E+000, 0.0000000000000000E+000
 6.4149891534807512E+002, 4.0306565594866665E+003, 0.0000000000000000E+000,-9.1832688904106128E+000, 0.0000000000000000E+000
 6.4620753489434367E+002, 4.0602416886368801E+003, 0.0000000000000000E+000,-9.2933211428627800E+000, 0.0000000000000000E+000
 6.5095071583658819E+002, 4.0900439734424849E+003, 0.0000000000000000E+000,-9.4044276568214080E+000, 0.0000000000000000E+000
 6.5572871185639838E+002, 4.1200650078319186E+003, 0.0000000000000000E+000,-9.5165930738927536E+000, 0.0000000000000000E+000
 6.6054177849739381E+002, 4.1503063974330971E+003, 0.0000000000000000E+000,-9.6298219523978652E+000, 0.0000000000000000E+000
 6.6539017317889102E+002, 4.1807697596592889E+003, 0.0000000000000000E+000,-9.7441187656745836E+000, 0.0000000000000000E+000
 6.7027415520967145E+002, 4.2114567237956171E+003, 0.0000000000000000E+000,-9.8594879004004454E+000, 0.0000000000000000E+000
 6.7519398580185009E+002, 4.2423689310862064E+003, 0.0000000000000000E+000,-9.9759336549368687E+000, 0.0000000000000000E+000
 6.8014992808484601E+002, 4.2735080348219562E+003, 0.0000000000000000E+000,-1.0093460237696766E+001, 0.0000000000000000E+000
 6.8514224711945542E+002, 4.3048757004289673E+003, 0.0000000000000000E+000,-1.0212071765536201E+001, 0.0000000000000000E+000
 6.9017120991202785E+002, 4.3364736055576113E+003, 0.0000000000000000E+000,-1.0331772262171601E+001, 0.0000000000000000E+000
 6.9523708542874681E+002, 4.3683034401722607E+003, 0.0000000000000000E+000,-1.0452565656623749E+001, 0.0000000000000000E+000
 7.0034014461001505E+002, 4.4003669066416733E+003, 0.0000000000000000E+000,-1.0574455781689828E+001, 0.0000000000000000E+000
 7.0548066038494505E+002, 4.4326657198300381E+003, 0.0000000000000000E+000,-1.0697446372444608E+001, 0.0000000000000000E+000
 7.1065890768595659E+002, 4.4652016071886965E+003, 0.0000000000000000E+000,-1.0821541064771989E+001, 0.0000000000000000E+000
 7.1587516346348093E+002, 4.4979763088485279E+003, 0.0000000000000000E+000,-1.0946743393928122E+001, 0.0000000000000000E+000
 7.2112970670077289E+002, 4.5309915777130209E+003, 0.0000000000000000E+000,-1.1073056793137575E+001, 0.0000000000000000E+000
 7.2642281842883210E+002, 4.5642491795520218E+003, 0.0000000000000000E+000,-1.1200484592222988E+001, 0.0000000000000000E+000
 7.3175478174143348E+002, 4.5977508930961794E+003, 0.0000000000000000E+000,-1.1329030016270099E+001, 0.0000000000000000E+000
 7.3712588181026786E+002, 4.6314985101320708E+003, 0.0000000000000000E+000,-1.1458696184328703E+001, 0.0000000000000000E+000
 7.4253640590019404E+002, 4.6654938355980366E+003, 0.0000000000000000E+000,-1.1589486108151082E+001, 0.0000000000000000E+000
 7.4798664338460287E+002, 4.6997386876807141E+003, 0.0000000000000000E+000,-1.1721402690968546E+001, 0.0000000000000000E+000
 7.5347688576089365E+002, 4.7342348979122789E+003, 0.0000000000000000E+000,-1.1854448726307298E+001, 0.0000000000000000E+000
 7.5900742666606459E+002, 4.7689843112684039E+003, 0.0000000000000000E+000,-1.1988626896844847E+001, 0.0000000000000000E+000
 7.6457856189241750E+002, 4.8039887862669357E+003, 0.0000000000000000E+000,-1.2123939773307562E+001, 0.0000000000000000E+000
 7.7019058940337777E+002, 4.8392501950672886E+003, 0.0000000000000000E+000,-1.2260389813410606E+001, 0.0000000000000000E+000
 7.7584380934943033E+002, 4.8747704235705805E+003, 0.0000000000000000E+000,-1.2397979360840923E+001, 0.0000000000000000E+000
 7.8153852408417310E+002, 4.9105513715204952E+003, 0.0000000000000000E+000,-1.2536710644284515E+001, 0.0000000000000000E+000
 7.8727503818048751E+002, 4.9465949526048871E+003, 0.0000000000000000E+000,-1.2676585776498348E+001, 0.0000000000000000E+000
 7.9305365844682819E+002, 4.9829030945581289E+003, 0.0000000000000000E+000,-1.2817606753428288E+001, 0.0000000000000000E+000
 7.9887469394363234E+002, 5.0194777392642191E+003, 0.0000000000000000E+000,-1.2959775453373405E+001, 0.0000000000000000E+000
 8.0473845599984918E+002, 5.0563208428606385E+003, 0.0000000000000000E+000,-1.3103093636197427E+001, 0.0000000000000000E+000
 8.1064525822959081E+002, 5.0934343758429668E+003, 0.0000000000000000E+000,-1.3247562942588447E+001, 0.0000000000000000E+000
 8.1659541654890563E+002, 5.1308203231702782E+003, 0.0000000000000000E+000,-1.3393184893366783E+001, 0.0000000000000000E+000
 8.2258924919267429E+002, 5.1684806843712986E+003, 0.0000000000000000E+000,-1.3539960888842506E+001, 0.0000000000000000E+000
 8.2862707673163027E+002, 5.2064174736513505E+003, 0.0000000000000000E+000,-1.3687892208222483E+001, 0.0000000000000000E+000
 8.3470922208950492E+002, 5.2446327200000796E+003, 0.0000000000000000E+000,-1.3836980009067876E+001, 0.0000000000000000E+000
 8.4083601056029863E+002, 5.2831284672999682E+003, 0.0000000000000000E+000,-1.3987225326802331E+001, 0.0000000000000000E+000
 8.4700776982567868E+002, 5.3219067744356535E+003, 0.0000000000000000E+000,-1.4138629074271600E+001, 0.0000000000000000E+000
 8.5322482997250449E+002, 5.3609697154040405E+003, 0.0000000000000000E+000,-1.4291192041354625E+001, 0.0000000000000000E+000
 8.5948752351048233E+002, 5.4003193794252320E+003, 0.0000000000000000E+000,-1.4444914894626846E+001, 0.0000000000000000E+000
 8.6579618538994873E+002, 5.4399578710542592E+003, 0.0000000000000000E+000,-1.4599798177075545E+001, 0.0000000000000000E+000
 8.7215115301978472E+002, 5.4798873102936459E+003, 0.0000000000000000E+000,-1.4755842307868015E+001, 0.0000000000000000E+000
 8.7855276628546164E+002, 5.5201098327067939E+003, 0.0000000000000000E+000,-1.4913047582172343E+001, 0.0000000000000000E+000
 8.8500136756721975E+002, 5.5606275895321951E+003, 0.0000000000000000E+000,-1.5071414171031265E+001, 0.0000000000000000E+000
 8.9149730175837942E+002, 5.6014427477984955E+003, 0.0000000000000000E+000,-1.5230942121288905E+001, 0.0000000000000000E+000
 8.9804091628378751E+002, 5.6425574904403866E+003, 0.0000000000000000E+000,-1.5391631355570823E+001, 0.0000000000000000E+000
 9.0463256111839860E+002, 5.6839740164153609E+003, 0.0000000000000000E+000,-1.5553481672317009E+001, 0.0000000000000000E+000
 9.1127258880599311E+002, 5.7256945408213205E+003, 0.0000000000000000E+000,-1.5716492745868269E+001, 0.0000000000000000E+000
 9.1796135447803238E+002, 5.7677212950150451E+003, 0.0000000000000000E+000,-1.5880664126605231E+001, 0.0000000000000000E+000
 9.2469921587265242E+002, 5.8100565267315342E+003, 0.0000000000000000E+000,-1.6045995241140723E+001, 0.0000000000000000E+000
 9.3148653335379686E+002, 5.8527025002042237E+003, 0.0000000000000000E+000,-1.6212485392564485E+001, 0.0000000000000000E+000
 9.3832366993049050E+002, 5.8956614962860858E+003, 0.0000000000000000E+000,-1.6380133760740648E+001, 0.0000000000000000E+000
 9.4521099127625439E+002, 5.9389358125716135E+003, 0.0000000000000000E+000,-1.6548939402657286E+001, 0.0000000000000000E+000
 9.5214886574866307E+002, 5.9825277635197081E+003, 0.0000000000000000E+000,-1.6718901252828072E+001, 0.0000000000000000E+000
 9.5913766440904578E+002, 6.0264396805774613E+003, 0.0000000000000000E+000,-1.6890018123745257E+001, 0.0000000000000000E+000
 9.6617776104233212E+002, 6.0706739123048501E+003, 0.0000000000000000E+000,-1.7062288706384098E+001, 0.0000000000000000E+000
 9.7326953217704317E+002, 6.1152328245003473E+003, 0.0000000000000000E+000,-1.7235711570757616E+001, 0.0000000000000000E+000
 9.8041335710542967E+002, 6.1601188003274483E+003, 0.0000000000000000E+000,-1.7410285166521962E+001, 0.0000000000000000E+000
 9.8760961790375791E+002, 6.2053342404421373E+003, 0.0000000000000000E+000,-1.7586007823631089E+001, 0.0000000000000000E+000
 9.9485869945274419E+002, 6.2508815631212738E+003, 0.0000000000000000E+000,-1.7762877753040680E+001, 0.0000000000000000E+000
 1.0021609894581401E+003, 6.2967632043919421E+003, 0.0000000000000000E+000,-1.7940893047460566E+001, 0.0000000000000000E+000
 1.0095168784714676E+003, 6.3429816181617252E+003, 0.0000000000000000E+000,-1.8120051682154671E+001, 0.0000000000000000E+000
 1.0169267599109079E+003, 6.3895392763499594E+003, 0.0000000000000000E+000,-1.8300351515788428E+001, 0.0000000000000000E+000
 1.0243910300823422E+003, 6.4364386690199344E+003, 0.0000000000000000E+000,-1.8481790291322120E+001, 0.0000000000000000E+000
 1.0319100882005478E+003, 6.4836823045120727E+003, 0.0000000000000000E+000,-1.8664365636949864E+001, 0.0000000000000000E+000
 1.0394843364105488E+003, 6.5312727095780829E+003, 0.0000000000000000E+000,-1.8848075067083677E+001, 0.0000000000000000E+000
 1.0471141798091257E+003, 6.5792124295161020E+003, 0.0000000000000000E+000,-1.9032915983380715E+001, 0.0000000000000000E+000
 1.0548000264664797E+003, 6.6275040283068238E+003, 0.0000000000000000E+000,-1.9218885675814153E+001, 0.0000000000000000E+000
