
Label=ph(V(V_filt)) vs 2*PI*F
LabelX=2*PI*F
LabelY=ph(V(V_filt))
Data Point Count=1001
F,2*PI*F,2*PI*F,ph(V(V_filt)),ph(V(V_filt))
 2.1107172284441839E+002, 1.3262027477371314E+003, 0.0000000000000000E+000,-6.7150341470217811E+001, 0.0000000000000000E+000
 2.1262099505060840E+002, 1.3359371120998862E+003, 0.0000000000000000E+000,-6.7625198298220454E+001, 0.0000000000000000E+000
 2.1418163895707417E+002, 1.3457429269627314E+003, 0.0000000000000000E+000,-6.8103158407594194E+001, 0.0000000000000000E+000
 2.1575373803240606E+002, 1.3556207167742873E+003, 0.0000000000000000E+000,-6.8584236727480942E+001, 0.0000000000000000E+000
 2.1733737635785619E+002, 1.3655710098326419E+003, 0.0000000000000000E+000,-6.9068448144320016E+001, 0.0000000000000000E+000
 2.1893263863183535E+002, 1.3755943383136057E+003, 0.0000000000000000E+000,-6.9555807498891838E+001, 0.0000000000000000E+000
 2.2053961017444297E+002, 1.3856912382991736E+003, 0.0000000000000000E+000,-7.0046329583304797E+001, 0.0000000000000000E+000
 2.2215837693203036E+002, 1.3958622498061975E+003, 0.0000000000000000E+000,-7.0540029137925188E+001, 0.0000000000000000E+000
 2.2378902548179738E+002, 1.4061079168152673E+003, 0.0000000000000000E+000,-7.1036920848249366E+001, 0.0000000000000000E+000
 2.2543164303642291E+002, 1.4164287872998057E+003, 0.0000000000000000E+000,-7.1537019341717766E+001, 0.0000000000000000E+000
 2.2708631744872926E+002, 1.4268254132553750E+003, 0.0000000000000000E+000,-7.2040339184470440E+001, 0.0000000000000000E+000
 2.2875313721638088E+002, 1.4372983507292001E+003, 0.0000000000000000E+000,-7.2546894878043744E+001, 0.0000000000000000E+000
 2.3043219148661743E+002, 1.4478481598499075E+003, 0.0000000000000000E+000,-7.3056700856007154E+001, 0.0000000000000000E+000
 2.3212357006102181E+002, 1.4584754048574835E+003, 0.0000000000000000E+000,-7.3569771480541050E+001, 0.0000000000000000E+000
 2.3382736340032298E+002, 1.4691806541334511E+003, 0.0000000000000000E+000,-7.4086121038953635E+001, 0.0000000000000000E+000
 2.3554366262923406E+002, 1.4799644802312689E+003, 0.0000000000000000E+000,-7.4605763740137746E+001, 0.0000000000000000E+000
 2.3727255954132613E+002, 1.4908274599069539E+003, 0.0000000000000000E+000,-7.5128713710966693E+001, 0.0000000000000000E+000
 2.3901414660393755E+002, 1.5017701741499279E+003, 0.0000000000000000E+000,-7.5654984992628926E+001, 0.0000000000000000E+000
 2.4076851696311945E+002, 1.5127932082140910E+003, 0.0000000000000000E+000,-7.6184591536901422E+001, 0.0000000000000000E+000
 2.4253576444861756E+002, 1.5238971516491229E+003, 0.0000000000000000E+000,-7.6717547202360976E+001, 0.0000000000000000E+000
 2.4431598357889044E+002, 1.5350825983320135E+003, 0.0000000000000000E+000,-7.7253865750533890E+001, 0.0000000000000000E+000
 2.4610926956616478E+002, 1.5463501464988267E+003, 0.0000000000000000E+000,-7.7793560841983336E+001, 0.0000000000000000E+000
 2.4791571832152761E+002, 1.5577003987766952E+003, 0.0000000000000000E+000,-7.8336646032334343E+001, 0.0000000000000000E+000
 2.4973542646005589E+002, 1.5691339622160513E+003, 0.0000000000000000E+000,-7.8883134768236289E+001, 0.0000000000000000E+000
 2.5156849130598394E+002, 1.5806514483230937E+003, 0.0000000000000000E+000,-7.9433040383262707E+001, 0.0000000000000000E+000
 2.5341501089790862E+002, 1.5922534730924942E+003, 0.0000000000000000E+000,-7.9986376093748376E+001, 0.0000000000000000E+000
 2.5527508399403274E+002, 1.6039406570403412E+003, 0.0000000000000000E+000,-8.0543154994563366E+001, 0.0000000000000000E+000
 2.5714881007744702E+002, 1.6157136252373291E+003, 0.0000000000000000E+000,-8.1103390054824658E+001, 0.0000000000000000E+000
 2.5903628936145077E+002, 1.6275730073421873E+003, 0.0000000000000000E+000,-8.1667094113544252E+001, 0.0000000000000000E+000
 2.6093762279491170E+002, 1.6395194376353584E+003, 0.0000000000000000E+000,-8.2234279875215108E+001, 0.0000000000000000E+000
 2.6285291206766487E+002, 1.6515535550529196E+003, 0.0000000000000000E+000,-8.2804959905333803E+001, 0.0000000000000000E+000
 2.6478225961595160E+002, 1.6636760032207578E+003, 0.0000000000000000E+000,-8.3379146625860685E+001, 0.0000000000000000E+000
 2.6672576862789799E+002, 1.6758874304889905E+003, 0.0000000000000000E+000,-8.3956852310617535E+001, 0.0000000000000000E+000
 2.6868354304903380E+002, 1.6881884899666429E+003, 0.0000000000000000E+000,-8.4538089080622925E+001, 0.0000000000000000E+000
 2.7065568758785179E+002, 1.7005798395565787E+003, 0.0000000000000000E+000,-8.5122868899365329E+001, 0.0000000000000000E+000
 2.7264230772140792E+002, 1.7130621419906856E+003, 0.0000000000000000E+000,-8.5711203568014554E+001, 0.0000000000000000E+000
 2.7464350970096268E+002, 1.7256360648653229E+003, 0.0000000000000000E+000,-8.6303104720571412E+001, 0.0000000000000000E+000
 2.7665940055766362E+002, 1.7383022806770239E+003, 0.0000000000000000E+000,-8.6898583818956396E+001, 0.0000000000000000E+000
 2.7869008810826989E+002, 1.7510614668584658E+003, 0.0000000000000000E+000,-8.7497652148037886E+001, 0.0000000000000000E+000
 2.8073568096091856E+002, 1.7639143058146994E+003, 0.0000000000000000E+000,-8.8100320810599300E+001, 0.0000000000000000E+000
 2.8279628852093344E+002, 1.7768614849596481E+003, 0.0000000000000000E+000,-8.8706600722247217E+001, 0.0000000000000000E+000
 2.8487202099667638E+002, 1.7899036967528716E+003, 0.0000000000000000E+000,-8.9316502606259945E+001, 0.0000000000000000E+000
 2.8696298940544159E+002, 1.8030416387366020E+003, 0.0000000000000000E+000,-8.9930036988377367E+001, 0.0000000000000000E+000
 2.8906930557939330E+002, 1.8162760135730500E+003, 0.0000000000000000E+000,-9.0547214191533101E+001, 0.0000000000000000E+000
 2.9119108217154684E+002, 1.8296075290819867E+003, 0.0000000000000000E+000,-9.1168044330529270E+001, 0.0000000000000000E+000
 2.9332843266179373E+002, 1.8430368982785990E+003, 0.0000000000000000E+000,-9.1792537306654864E+001, 0.0000000000000000E+000
 2.9548147136297098E+002, 1.8565648394116249E+003, 0.0000000000000000E+000,-9.2420702802248542E+001, 0.0000000000000000E+000
 2.9765031342697506E+002, 1.8701920760017683E+003, 0.0000000000000000E+000,-9.3052550275206755E+001, 0.0000000000000000E+000
 2.9983507485092036E+002, 1.8839193368803942E+003, 0.0000000000000000E+000,-9.3688088953437841E+001, 0.0000000000000000E+000
 3.0203587248334333E+002, 1.8977473562285099E+003, 0.0000000000000000E+000,-9.4327327829263908E+001, 0.0000000000000000E+000
 3.0425282403045185E+002, 1.9116768736160311E+003, 0.0000000000000000E+000,-9.4970275653770770E+001, 0.0000000000000000E+000
 3.0648604806242059E+002, 1.9257086340413375E+003, 0.0000000000000000E+000,-9.5616940931107294E+001, 0.0000000000000000E+000
 3.0873566401973250E+002, 1.9398433879711165E+003, 0.0000000000000000E+000,-9.6267331912735870E+001, 0.0000000000000000E+000
 3.1100179221956699E+002, 1.9540818913805019E+003, 0.0000000000000000E+000,-9.6921456591634495E+001, 0.0000000000000000E+000
 3.1328455386223482E+002, 1.9684249057935056E+003, 0.0000000000000000E+000,-9.7579322696452707E+001, 0.0000000000000000E+000
 3.1558407103766035E+002, 1.9828731983237462E+003, 0.0000000000000000E+000,-9.8240937685622015E+001, 0.0000000000000000E+000
 3.1790046673191131E+002, 1.9974275417154779E+003, 0.0000000000000000E+000,-9.8906308741422592E+001, 0.0000000000000000E+000
 3.2023386483377652E+002, 2.0120887143849181E+003, 0.0000000000000000E+000,-9.9575442764008415E+001, 0.0000000000000000E+000
 3.2258439014139185E+002, 2.0268575004618806E+003, 0.0000000000000000E+000,-1.0024834636539128E+002, 0.0000000000000000E+000
 3.2495216836891501E+002, 2.0417346898317139E+003, 0.0000000000000000E+000,-1.0092502586338662E+002, 0.0000000000000000E+000
 3.2733732615324891E+002, 2.0567210781775457E+003, 0.0000000000000000E+000,-1.0160548727552212E+002, 0.0000000000000000E+000
 3.2973999106081493E+002, 2.0718174670228404E+003, 0.0000000000000000E+000,-1.0228973631291149E+002, 0.0000000000000000E+000
 3.3216029159437534E+002, 2.0870246637742662E+003, 0.0000000000000000E+000,-1.0297777837409508E+002, 0.0000000000000000E+000
 3.3459835719990627E+002, 2.1023434817648781E+003, 0.0000000000000000E+000,-1.0366961853884963E+002, 0.0000000000000000E+000
 3.3705431827352083E+002, 2.1177747402976179E+003, 0.0000000000000000E+000,-1.0436526156196878E+002, 0.0000000000000000E+000
 3.3952830616844312E+002, 2.1333192646891339E+003, 0.0000000000000000E+000,-1.0506471186701735E+002, 0.0000000000000000E+000
 3.4202045320203354E+002, 2.1489778863139204E+003, 0.0000000000000000E+000,-1.0576797354006096E+002, 0.0000000000000000E+000
 3.4453089266286554E+002, 2.1647514426487837E+003, 0.0000000000000000E+000,-1.0647505032337358E+002, 0.0000000000000000E+000
 3.4705975881785429E+002, 2.1806407773176329E+003, 0.0000000000000000E+000,-1.0718594560912575E+002, 0.0000000000000000E+000
 3.4960718691943777E+002, 2.1966467401365985E+003, 0.0000000000000000E+000,-1.0790066243305561E+002, 0.0000000000000000E+000
 3.5217331321281057E+002, 2.2127701871594859E+003, 0.0000000000000000E+000,-1.0861920346812543E+002, 0.0000000000000000E+000
 3.5475827494321078E+002, 2.2290119807235578E+003, 0.0000000000000000E+000,-1.0934157101816690E+002, 0.0000000000000000E+000
 3.5736221036326015E+002, 2.2453729894956568E+003, 0.0000000000000000E+000,-1.1006776701151703E+002, 0.0000000000000000E+000
 3.5998525874035857E+002, 2.2618540885186626E+003, 0.0000000000000000E+000,-1.1079779299464843E+002, 0.0000000000000000E+000
 3.6262756036413248E+002, 2.2784561592582959E+003, 0.0000000000000000E+000,-1.1153165012579629E+002, 0.0000000000000000E+000
 3.6528925655393783E+002, 2.2951800896502564E+003, 0.0000000000000000E+000,-1.1226933916858577E+002, 0.0000000000000000E+000
 3.6797048966641864E+002, 2.3120267741477196E+003, 0.0000000000000000E+000,-1.1301086048566236E+002, 0.0000000000000000E+000
 3.7067140310312055E+002, 2.3289971137691687E+003, 0.0000000000000000E+000,-1.1375621403232843E+002, 0.0000000000000000E+000
 3.7339214131816044E+002, 2.3460920161465892E+003, 0.0000000000000000E+000,-1.1450539935019040E+002, 0.0000000000000000E+000
 3.7613284982595235E+002, 2.3633123955740098E+003, 0.0000000000000000E+000,-1.1525841556081805E+002, 0.0000000000000000E+000
 3.7889367520899015E+002, 2.3806591730564010E+003, 0.0000000000000000E+000,-1.1601526135942107E+002, 0.0000000000000000E+000
 3.8167476512568714E+002, 2.3981332763589371E+003, 0.0000000000000000E+000,-1.1677593500854614E+002, 0.0000000000000000E+000
 3.8447626831827341E+002, 2.4157356400566118E+003, 0.0000000000000000E+000,-1.1754043433179707E+002, 0.0000000000000000E+000
 3.8729833462075118E+002, 2.4334672055842266E+003, 0.0000000000000000E+000,-1.1830875670758351E+002, 0.0000000000000000E+000
 3.9014111496690816E+002, 2.4513289212867389E+003, 0.0000000000000000E+000,-1.1908089906290066E+002, 0.0000000000000000E+000
 3.9300476139839031E+002, 2.4693217424699851E+003, 0.0000000000000000E+000,-1.1985685786714484E+002, 0.0000000000000000E+000
 3.9588942707283343E+002, 2.4874466314517713E+003, 0.0000000000000000E+000,-1.2063662912596776E+002, 0.0000000000000000E+000
 3.9879526627205445E+002, 2.5057045576133432E+003, 0.0000000000000000E+000,-1.2142020837517532E+002, 0.0000000000000000E+000
 4.0172243441030315E+002, 2.5240964974512317E+003, 0.0000000000000000E+000,-1.2220759067467323E+002, 0.0000000000000000E+000
 4.0467108804257407E+002, 2.5426234346294782E+003, 0.0000000000000000E+000,-1.2299877060246507E+002, 0.0000000000000000E+000
 4.0764138487297970E+002, 2.5612863600322448E+003, 0.0000000000000000E+000,-1.2379374224870627E+002, 0.0000000000000000E+000
 4.1063348376318504E+002, 2.5800862718168114E+003, 0.0000000000000000E+000,-1.2459249920981910E+002, 0.0000000000000000E+000
 4.1364754474090404E+002, 2.5990241754669587E+003, 0.0000000000000000E+000,-1.2539503458267227E+002, 0.0000000000000000E+000
 4.1668372900845844E+002, 2.6181010838467464E+003, 0.0000000000000000E+000,-1.2620134095883034E+002, 0.0000000000000000E+000
 4.1974219895139936E+002, 2.6373180172546831E+003, 0.0000000000000000E+000,-1.2701141041887756E+002, 0.0000000000000000E+000
 4.2282311814719242E+002, 2.6566760034782978E+003, 0.0000000000000000E+000,-1.2782523452682015E+002, 0.0000000000000000E+000
 4.2592665137396619E+002, 2.6761760778491062E+003, 0.0000000000000000E+000,-1.2864280432457238E+002, 0.0000000000000000E+000
 4.2905296461932528E+002, 2.6958192832979876E+003, 0.0000000000000000E+000,-1.2946411032653100E+002, 0.0000000000000000E+000
 4.3220222508922780E+002, 2.7156066704109603E+003, 0.0000000000000000E+000,-1.3028914251424268E+002, 0.0000000000000000E+000
 4.3537460121692817E+002, 2.7355392974853748E+003, 0.0000000000000000E+000,-1.3111789033116992E+002, 0.0000000000000000E+000
 4.3857026267198546E+002, 2.7556182305865109E+003, 0.0000000000000000E+000,-1.3195034267755926E+002, 0.0000000000000000E+000
 4.4178938036933801E+002, 2.7758445436045981E+003, 0.0000000000000000E+000,-1.3278648790541823E+002, 0.0000000000000000E+000
 4.4503212647844441E+002, 2.7962193183122490E+003, 0.0000000000000000E+000,-1.3362631381360461E+002, 0.0000000000000000E+000
 4.4829867443249179E+002, 2.8167436444223172E+003, 0.0000000000000000E+000,-1.3446980764303436E+002, 0.0000000000000000E+000
 4.5158919893767160E+002, 2.8374186196461774E+003, 0.0000000000000000E+000,-1.3531695607201203E+002, 0.0000000000000000E+000
 4.5490387598252352E+002, 2.8582453497524366E+003, 0.0000000000000000E+000,-1.3616774521169017E+002, 0.0000000000000000E+000
 4.5824288284734791E+002, 2.8792249486260730E+003, 0.0000000000000000E+000,-1.3702216060166120E+002, 0.0000000000000000E+000
 4.6160639811368742E+002, 2.9003585383280115E+003, 0.0000000000000000E+000,-1.3788018720568877E+002, 0.0000000000000000E+000
 4.6499460167387798E+002, 2.9216472491551344E+003, 0.0000000000000000E+000,-1.3874180940758225E+002, 0.0000000000000000E+000
 4.6840767474067030E+002, 2.9430922197007344E+003, 0.0000000000000000E+000,-1.3960701100722036E+002, 0.0000000000000000E+000
 4.7184579985692153E+002, 2.9646945969154090E+003, 0.0000000000000000E+000,-1.4047577521672895E+002, 0.0000000000000000E+000
 4.7530916090535840E+002, 2.9864555361684056E+003, 0.0000000000000000E+000,-1.4134808465681766E+002, 0.0000000000000000E+000
 4.7879794311841192E+002, 3.0083762013094129E+003, 0.0000000000000000E+000,-1.4222392135328192E+002, 0.0000000000000000E+000
 4.8231233308812415E+002, 3.0304577647308083E+003, 0.0000000000000000E+000,-1.4310326673367373E+002, 0.0000000000000000E+000
 4.8585251877612785E+002, 3.0527014074303606E+003, 0.0000000000000000E+000,-1.4398610162414761E+002, 0.0000000000000000E+000
 4.8941868952369924E+002, 3.0751083190743948E+003, 0.0000000000000000E+000,-1.4487240624648663E+002, 0.0000000000000000E+000
 4.9301103606188479E+002, 3.0976796980614195E+003, 0.0000000000000000E+000,-1.4576216021531334E+002, 0.0000000000000000E+000
 4.9662975052170196E+002, 3.1204167515862214E+003, 0.0000000000000000E+000,-1.4665534253549083E+002, 0.0000000000000000E+000
 5.0027502644441518E+002, 3.1433206957044285E+003, 0.0000000000000000E+000,-1.4755193159971904E+002, 0.0000000000000000E+000
 5.0394705879188695E+002, 3.1663927553975514E+003, 0.0000000000000000E+000,-1.4845190518633078E+002, 0.0000000000000000E+000
 5.0764604395700530E+002, 3.1896341646384981E+003, 0.0000000000000000E+000,-1.4935524045729349E+002, 0.0000000000000000E+000
 5.1137217977418732E+002, 3.2130461664575719E+003, 0.0000000000000000E+000,-1.5026191395642039E+002, 0.0000000000000000E+000
 5.1512566552996009E+002, 3.2366300130089512E+003, 0.0000000000000000E+000,-1.5117190160779617E+002, 0.0000000000000000E+000
 5.1890670197361942E+002, 3.2603869656376619E+003, 0.0000000000000000E+000,-1.5208517871442314E+002, 0.0000000000000000E+000
 5.2271549132796622E+002, 3.2843182949470356E+003, 0.0000000000000000E+000,-1.5300171995708973E+002, 0.0000000000000000E+000
 5.2655223730012233E+002, 3.3084252808666674E+003, 0.0000000000000000E+000,-1.5392149939346936E+002, 0.0000000000000000E+000
 5.3041714509242547E+002, 3.3327092127208707E+003, 0.0000000000000000E+000,-1.5484449045745112E+002, 0.0000000000000000E+000
 5.3431042141340413E+002, 3.3571713892976336E+003, 0.0000000000000000E+000,-1.5577066595870826E+002, 0.0000000000000000E+000
 5.3823227448883301E+002, 3.3818131189180858E+003, 0.0000000000000000E+000,-1.5669999808250876E+002, 0.0000000000000000E+000
 5.4218291407286972E+002, 3.4066357195064670E+003, 0.0000000000000000E+000,-1.5763245838977053E+002, 0.0000000000000000E+000
 5.4616255145927300E+002, 3.4316405186606189E+003, 0.0000000000000000E+000,-1.5856801781736769E+002, 0.0000000000000000E+000
 5.5017139949270370E+002, 3.4568288537229864E+003, 0.0000000000000000E+000,-1.5950664667868941E+002, 0.0000000000000000E+000
 5.5420967258010819E+002, 3.4822020718521449E+003, 0.0000000000000000E+000,-1.6044831466445677E+002, 0.0000000000000000E+000
 5.5827758670218566E+002, 3.5077615300948505E+003, 0.0000000000000000E+000,-1.6139299084379996E+002, 0.0000000000000000E+000
 5.6237535942493957E+002, 3.5335085954586193E+003, 0.0000000000000000E+000,-1.6234064366560048E+002, 0.0000000000000000E+000
 5.6650320991131377E+002, 3.5594446449848397E+003, 0.0000000000000000E+000,-1.6329124096010014E+002, 0.0000000000000000E+000
 5.7066135893291414E+002, 3.5855710658224220E+003, 0.0000000000000000E+000,-1.6424474994078159E+002, 0.0000000000000000E+000
 5.7485002888181612E+002, 3.6118892553019878E+003, 0.0000000000000000E+000,-1.6520113720652188E+002, 0.0000000000000000E+000
 5.7906944378245908E+002, 3.6384006210106022E+003, 0.0000000000000000E+000,-1.6616036874402246E+002, 0.0000000000000000E+000
 5.8331982930362790E+002, 3.6651065808670592E+003, 0.0000000000000000E+000,-1.6712240993051844E+002, 0.0000000000000000E+000
 5.8760141277052242E+002, 3.6920085631977136E+003, 0.0000000000000000E+000,-1.6808722553676856E+002, 0.0000000000000000E+000
 5.9191442317691576E+002, 3.7191080068128772E+003, 0.0000000000000000E+000,-1.6905477973032927E+002, 0.0000000000000000E+000
 5.9625909119740152E+002, 3.7464063610837661E+003, 0.0000000000000000E+000,-1.7002503607911353E+002, 0.0000000000000000E+000
 6.0063564919973123E+002, 3.7739050860200236E+003, 0.0000000000000000E+000,-1.7099795755523718E+002, 0.0000000000000000E+000
 6.0504433125724188E+002, 3.8016056523478005E+003, 0.0000000000000000E+000,-1.7197350653915356E+002, 0.0000000000000000E+000
 6.0948537316137515E+002, 3.8295095415884198E+003, 0.0000000000000000E+000,-1.7295164482407856E+002, 0.0000000000000000E+000
 6.1395901243428841E+002, 3.8576182461376097E+003, 0.0000000000000000E+000,-1.7393233362070626E+002, 0.0000000000000000E+000
 6.1846548834155828E+002, 3.8859332693453266E+003, 0.0000000000000000E+000,-1.7491553356221652E+002, 0.0000000000000000E+000
 6.2300504190497702E+002, 3.9144561255961539E+003, 0.0000000000000000E+000,-1.7590120470957487E+002, 0.0000000000000000E+000
 6.2757791591544344E+002, 3.9431883403903003E+003, 0.0000000000000000E+000,-1.7688930655712545E+002, 0.0000000000000000E+000
 6.3218435494594837E+002, 3.9721314504251873E+003, 0.0000000000000000E+000,-1.7787979803847631E+002, 0.0000000000000000E+000
 6.3682460536465487E+002, 4.0012870036776376E+003, 0.0000000000000000E+000,-1.7887263753267803E+002, 0.0000000000000000E+000
 6.4149891534807512E+002, 4.0306565594866665E+003, 0.0000000000000000E+000,-1.7986778287069370E+002, 0.0000000000000000E+000
 6.4620753489434367E+002, 4.0602416886368801E+003, 0.0000000000000000E+000,-1.8086519134216172E+002, 0.0000000000000000E+000
 6.5095071583658819E+002, 4.0900439734424849E+003, 0.0000000000000000E+000,-1.8186481970244782E+002, 0.0000000000000000E+000
 6.5572871185639838E+002, 4.1200650078319186E+003, 0.0000000000000000E+000,-1.8286662417998772E+002, 0.0000000000000000E+000
 6.6054177849739381E+002, 4.1503063974330971E+003, 0.0000000000000000E+000,-1.8387056048391679E+002, 0.0000000000000000E+000
 6.6539017317889102E+002, 4.1807697596592889E+003, 0.0000000000000000E+000,-1.8487658381198656E+002, 0.0000000000000000E+000
 6.7027415520967145E+002, 4.2114567237956171E+003, 0.0000000000000000E+000,-1.8588464885876490E+002, 0.0000000000000000E+000
 6.7519398580185009E+002, 4.2423689310862064E+003, 0.0000000000000000E+000,-1.8689470982411837E+002, 0.0000000000000000E+000
 6.8014992808484601E+002, 4.2735080348219562E+003, 0.0000000000000000E+000,-1.8790672042197366E+002, 0.0000000000000000E+000
 6.8514224711945542E+002, 4.3048757004289673E+003, 0.0000000000000000E+000,-1.8892063388935540E+002, 0.0000000000000000E+000
 6.9017120991202785E+002, 4.3364736055576113E+003, 0.0000000000000000E+000,-1.8993640299569714E+002, 0.0000000000000000E+000
 6.9523708542874681E+002, 4.3683034401722607E+003, 0.0000000000000000E+000,-1.9095398005242262E+002, 0.0000000000000000E+000
 7.0034014461001505E+002, 4.4003669066416733E+003, 0.0000000000000000E+000,-1.9197331692279243E+002, 0.0000000000000000E+000
 7.0548066038494505E+002, 4.4326657198300381E+003, 0.0000000000000000E+000,-1.9299436503201352E+002, 0.0000000000000000E+000
 7.1065890768595659E+002, 4.4652016071886965E+003, 0.0000000000000000E+000,-1.9401707537760640E+002, 0.0000000000000000E+000
 7.1587516346348093E+002, 4.4979763088485279E+003, 0.0000000000000000E+000,-1.9504139854002545E+002, 0.0000000000000000E+000
 7.2112970670077289E+002, 4.5309915777130209E+003, 0.0000000000000000E+000,-1.9606728469352851E+002, 0.0000000000000000E+000
 7.2642281842883210E+002, 4.5642491795520218E+003, 0.0000000000000000E+000,-1.9709468361728946E+002, 0.0000000000000000E+000
 7.3175478174143348E+002, 4.5977508930961794E+003, 0.0000000000000000E+000,-1.9812354470674930E+002, 0.0000000000000000E+000
 7.3712588181026786E+002, 4.6314985101320708E+003, 0.0000000000000000E+000,-1.9915381698520014E+002, 0.0000000000000000E+000
 7.4253640590019404E+002, 4.6654938355980366E+003, 0.0000000000000000E+000,-2.0018544911559525E+002, 0.0000000000000000E+000
 7.4798664338460287E+002, 4.6997386876807141E+003, 0.0000000000000000E+000,-2.0121838941258133E+002, 0.0000000000000000E+000
 7.5347688576089365E+002, 4.7342348979122789E+003, 0.0000000000000000E+000,-2.0225258585474333E+002, 0.0000000000000000E+000
 7.5900742666606459E+002, 4.7689843112684039E+003, 0.0000000000000000E+000,-2.0328798609705902E+002, 0.0000000000000000E+000
 7.6457856189241750E+002, 4.8039887862669357E+003, 0.0000000000000000E+000,-2.0432453748355343E+002, 0.0000000000000000E+000
 7.7019058940337777E+002, 4.8392501950672886E+003, 0.0000000000000000E+000,-2.0536218706014776E+002, 0.0000000000000000E+000
 7.7584380934943033E+002, 4.8747704235705805E+003, 0.0000000000000000E+000,-2.0640088158769478E+002, 0.0000000000000000E+000
 7.8153852408417310E+002, 4.9105513715204952E+003, 0.0000000000000000E+000,-2.0744056755519415E+002, 0.0000000000000000E+000
 7.8727503818048751E+002, 4.9465949526048871E+003, 0.0000000000000000E+000,-2.0848119119317866E+002, 0.0000000000000000E+000
 7.9305365844682819E+002, 4.9829030945581289E+003, 0.0000000000000000E+000,-2.0952269848726493E+002, 0.0000000000000000E+000
 7.9887469394363234E+002, 5.0194777392642191E+003, 0.0000000000000000E+000,-2.1056503519185912E+002, 0.0000000000000000E+000
 8.0473845599984918E+002, 5.0563208428606385E+003, 0.0000000000000000E+000,-2.1160814684401075E+002, 0.0000000000000000E+000
 8.1064525822959081E+002, 5.0934343758429668E+003, 0.0000000000000000E+000,-2.1265197877740502E+002, 0.0000000000000000E+000
 8.1659541654890563E+002, 5.1308203231702782E+003, 0.0000000000000000E+000,-2.1369647613648596E+002, 0.0000000000000000E+000
 8.2258924919267429E+002, 5.1684806843712986E+003, 0.0000000000000000E+000,-2.1474158389070084E+002, 0.0000000000000000E+000
 8.2862707673163027E+002, 5.2064174736513505E+003, 0.0000000000000000E+000,-2.1578724684885816E+002, 0.0000000000000000E+000
 8.3470922208950492E+002, 5.2446327200000796E+003, 0.0000000000000000E+000,-2.1683340967358851E+002, 0.0000000000000000E+000
 8.4083601056029863E+002, 5.2831284672999682E+003, 0.0000000000000000E+000,-2.1788001689590070E+002, 0.0000000000000000E+000
 8.4700776982567868E+002, 5.3219067744356535E+003, 0.0000000000000000E+000,-2.1892701292982309E+002, 0.0000000000000000E+000
 8.5322482997250449E+002, 5.3609697154040405E+003, 0.0000000000000000E+000,-2.1997434208712090E+002, 0.0000000000000000E+000
 8.5948752351048233E+002, 5.4003193794252320E+003, 0.0000000000000000E+000,-2.2102194859208049E+002, 0.0000000000000000E+000
 8.6579618538994873E+002, 5.4399578710542592E+003, 0.0000000000000000E+000,-2.2206977659634995E+002, 0.0000000000000000E+000
 8.7215115301978472E+002, 5.4798873102936459E+003, 0.0000000000000000E+000,-2.2311777019382774E+002, 0.0000000000000000E+000
 8.7855276628546164E+002, 5.5201098327067939E+003, 0.0000000000000000E+000,-2.2416587343558899E+002, 0.0000000000000000E+000
 8.8500136756721975E+002, 5.5606275895321951E+003, 0.0000000000000000E+000,-2.2521403034483973E+002, 0.0000000000000000E+000
 8.9149730175837942E+002, 5.6014427477984955E+003, 0.0000000000000000E+000,-2.2626218493188969E+002, 0.0000000000000000E+000
 8.9804091628378751E+002, 5.6425574904403866E+003, 0.0000000000000000E+000,-2.2731028120913345E+002, 0.0000000000000000E+000
 9.0463256111839860E+002, 5.6839740164153609E+003, 0.0000000000000000E+000,-2.2835826320603061E+002, 0.0000000000000000E+000
 9.1127258880599311E+002, 5.7256945408213205E+003, 0.0000000000000000E+000,-2.2940607498407471E+002, 0.0000000000000000E+000
 9.1796135447803238E+002, 5.7677212950150451E+003, 0.0000000000000000E+000,-2.3045366065174181E+002, 0.0000000000000000E+000
 9.2469921587265242E+002, 5.8100565267315342E+003, 0.0000000000000000E+000,-2.3150096437940852E+002, 0.0000000000000000E+000
 9.3148653335379686E+002, 5.8527025002042237E+003, 0.0000000000000000E+000,-2.3254793041422951E+002, 0.0000000000000000E+000
 9.3832366993049050E+002, 5.8956614962860858E+003, 0.0000000000000000E+000,-2.3359450309496583E+002, 0.0000000000000000E+000
 9.4521099127625439E+002, 5.9389358125716135E+003, 0.0000000000000000E+000,-2.3464062686675328E+002, 0.0000000000000000E+000
 9.5214886574866307E+002, 5.9825277635197081E+003, 0.0000000000000000E+000,-2.3568624629580268E+002, 0.0000000000000000E+000
 9.5913766440904578E+002, 6.0264396805774613E+003, 0.0000000000000000E+000,-2.3673130608402056E+002, 0.0000000000000000E+000
 9.6617776104233212E+002, 6.0706739123048501E+003, 0.0000000000000000E+000,-2.3777575108354370E+002, 0.0000000000000000E+000
 9.7326953217704317E+002, 6.1152328245003473E+003, 0.0000000000000000E+000,-2.3881952631117559E+002, 0.0000000000000000E+000
 9.8041335710542967E+002, 6.1601188003274483E+003, 0.0000000000000000E+000,-2.3986257696271753E+002, 0.0000000000000000E+000
 9.8760961790375791E+002, 6.2053342404421373E+003, 0.0000000000000000E+000,-2.4090484842718445E+002, 0.0000000000000000E+000
 9.9485869945274419E+002, 6.2508815631212738E+003, 0.0000000000000000E+000,-2.4194628630089707E+002, 0.0000000000000000E+000
