
Label=phase_vs_2_pi_freq
LabelX=2*PI*F
LabelY=ph(v(V_out))
Data Point Count=1001
F,2*PI*F,2*PI*F,ph(v(V_out)),ph(v(V_out))
 9.3053696133162828E+002, 5.8467361632264256E+003, 0.0000000000000000E+000,-1.9245190748364473E+002, 0.0000000000000000E+000
 9.3548032566637823E+002, 5.8777962373825621E+003, 0.0000000000000000E+000,-1.9349947879110366E+002, 0.0000000000000000E+000
 9.4044995102241103E+002, 5.9090213144017744E+003, 0.0000000000000000E+000,-1.9455350425654476E+002, 0.0000000000000000E+000
 9.4544597690820569E+002, 5.9404122708416880E+003, 0.0000000000000000E+000,-1.9561404442928634E+002, 0.0000000000000000E+000
 9.5046854357336281E+002, 5.9719699879165337E+003, 0.0000000000000000E+000,-1.9668116094011518E+002, 0.0000000000000000E+000
 9.5551779201254203E+002, 6.0036953515218838E+003, 0.0000000000000000E+000,-1.9775491653146116E+002, 0.0000000000000000E+000
 9.6059386396941989E+002, 6.0355892522595250E+003, 0.0000000000000000E+000,-1.9883537508871402E+002, 0.0000000000000000E+000
 9.6569690194066902E+002, 6.0676525854624570E+003, 0.0000000000000000E+000,-1.9992260167271414E+002, 0.0000000000000000E+000
 9.7082704917995818E+002, 6.0998862512200267E+003, 0.0000000000000000E+000,-2.0101666255349792E+002, 0.0000000000000000E+000
 9.7598444970197397E+002, 6.1322911544031967E+003, 0.0000000000000000E+000,-2.0211762524534279E+002, 0.0000000000000000E+000
 9.8116924828646336E+002, 6.1648682046899457E+003, 0.0000000000000000E+000,-2.0322555854318222E+002, 0.0000000000000000E+000
 9.8638159048229807E+002, 6.1976183165908069E+003, 0.0000000000000000E+000,-2.0434053256046118E+002, 0.0000000000000000E+000
 9.9162162261156061E+002, 6.2305424094745385E+003, 0.0000000000000000E+000,-2.0546261876849721E+002, 0.0000000000000000E+000
 9.9688949177365168E+002, 6.2636414075939329E+003, 0.0000000000000000E+000,-2.0659189003743231E+002, 0.0000000000000000E+000
 1.0021853458494196E+003, 6.2969162401117655E+003, 0.0000000000000000E+000,-2.0772842067885156E+002, 0.0000000000000000E+000
 1.0075093335053118E+003, 6.3303678411268729E+003, 0.0000000000000000E+000,-2.0887228649015307E+002, 0.0000000000000000E+000
 1.0128616041975480E+003, 6.3639971497003789E+003, 0.0000000000000000E+000,-2.1002356480076503E+002, 0.0000000000000000E+000
 1.0182423081763160E+003, 6.3978051098820570E+003, 0.0000000000000000E+000,-2.1118233452030222E+002, 0.0000000000000000E+000
 1.0236515964899893E+003, 6.4317926707368269E+003, 0.0000000000000000E+000,-2.1234867618876910E+002, 0.0000000000000000E+000
 1.0290896209893676E+003, 6.4659607863714036E+003, 0.0000000000000000E+000,-2.1352267202891099E+002, 0.0000000000000000E+000
 1.0345565343319395E+003, 6.5003104159610757E+003, 0.0000000000000000E+000,-2.1470440600083487E+002, 0.0000000000000000E+000
 1.0400524899861678E+003, 6.5348425237766332E+003, 0.0000000000000000E+000,-2.1589396385902262E+002, 0.0000000000000000E+000
 1.0455776422357978E+003, 6.5695580792114388E+003, 0.0000000000000000E+000,-2.1709143321185960E+002, 0.0000000000000000E+000
 1.0511321461841890E+003, 6.6044580568086412E+003, 0.0000000000000000E+000,-2.1829690358382001E+002, 0.0000000000000000E+000
 1.0567161577586676E+003, 6.6395434362885262E+003, 0.0000000000000000E+000,-2.1951046648046571E+002, 0.0000000000000000E+000
 1.0623298337149056E+003, 6.6748152025760282E+003, 0.0000000000000000E+000,-2.2073221545639035E+002, 0.0000000000000000E+000
 1.0679733316413201E+003, 6.7102743458283740E+003, 0.0000000000000000E+000,-2.2196224618630319E+002, 0.0000000000000000E+000
 1.0736468099634974E+003, 6.7459218614628799E+003, 0.0000000000000000E+000,-2.2320065653939653E+002, 0.0000000000000000E+000
 1.0793504279486406E+003, 6.7817587501848975E+003, 0.0000000000000000E+000,-2.2444754665721840E+002, 0.0000000000000000E+000
 1.0850843457100402E+003, 6.8177860180158996E+003, 0.0000000000000000E+000,-2.2570301903521496E+002, 0.0000000000000000E+000
 1.0908487242115696E+003, 6.8540046763217306E+003, 0.0000000000000000E+000,-2.2696717860817472E+002, 0.0000000000000000E+000
 1.0966437252722026E+003, 6.8904157418409895E+003, 0.0000000000000000E+000,-2.2824013283979758E+002, 0.0000000000000000E+000
 1.1024695115705567E+003, 6.9270202367135771E+003, 0.0000000000000000E+000,-2.2952199181660777E+002, 0.0000000000000000E+000
 1.1083262466494600E+003, 6.9638191885093856E+003, 0.0000000000000000E+000,-2.3081286834649194E+002, 0.0000000000000000E+000
 1.1142140949205418E+003, 7.0008136302571493E+003, 0.0000000000000000E+000,-2.3211287806210595E+002, 0.0000000000000000E+000
 1.1201332216688484E+003, 7.0380046004734422E+003, 0.0000000000000000E+000,-2.3342213952945193E+002, 0.0000000000000000E+000
 1.1260837930574824E+003, 7.0753931431918309E+003, 0.0000000000000000E+000,-2.3474077436192232E+002, 0.0000000000000000E+000
 1.1320659761322677E+003, 7.1129803079921803E+003, 0.0000000000000000E+000,-2.3606890734013797E+002, 0.0000000000000000E+000
 1.1380799388264390E+003, 7.1507671500301240E+003, 0.0000000000000000E+000,-2.3740666653791294E+002, 0.0000000000000000E+000
 1.1441258499653561E+003, 7.1887547300666811E+003, 0.0000000000000000E+000,-2.3875418345472735E+002, 0.0000000000000000E+000
 1.1502038792712426E+003, 7.2269441144980347E+003, 0.0000000000000000E+000,-2.4011159315507891E+002, 0.0000000000000000E+000
 1.1563141973679508E+003, 7.2653363753854646E+003, 0.0000000000000000E+000,-2.4147903441513026E+002, 0.0000000000000000E+000
 1.1624569757857514E+003, 7.3039325904854495E+003, 0.0000000000000000E+000,-2.4285664987708651E+002, 0.0000000000000000E+000
 1.1686323869661489E+003, 7.3427338432799161E+003, 0.0000000000000000E+000,-2.4424458621177536E+002, 0.0000000000000000E+000
 1.1748406042667225E+003, 7.3817412230066575E+003, 0.0000000000000000E+000,-2.4564299428988983E+002, 0.0000000000000000E+000
 1.1810818019659919E+003, 7.4209558246899096E+003, 0.0000000000000000E+000,-2.4705202936245917E+002, 0.0000000000000000E+000
 1.1873561552683107E+003, 7.4603787491710927E+003, 0.0000000000000000E+000,-2.4847185125104872E+002, 0.0000000000000000E+000
 1.1936638403087841E+003, 7.5000111031397118E+003, 0.0000000000000000E+000,-2.4990262454830437E+002, 0.0000000000000000E+000
 1.2000050341582137E+003, 7.5398539991644257E+003, 0.0000000000000000E+000,-2.5134451882944222E+002, 0.0000000000000000E+000
 1.2063799148280682E+003, 7.5799085557242788E+003, 0.0000000000000000E+000,-2.5279770887533766E+002, 0.0000000000000000E+000
 1.2127886612754803E+003, 7.6201758972400976E+003, 0.0000000000000000E+000,-2.5426237490789089E+002, 0.0000000000000000E+000
 1.2192314534082709E+003, 7.6606571541060603E+003, 0.0000000000000000E+000,-2.5573870283840384E+002, 0.0000000000000000E+000
 1.2257084720899993E+003, 7.7013534627214240E+003, 0.0000000000000000E+000,-2.5722688452971067E+002, 0.0000000000000000E+000
 1.2322198991450405E+003, 7.7422659655224297E+003, 0.0000000000000000E+000,-2.5872711807287362E+002, 0.0000000000000000E+000
 1.2387659173636891E+003, 7.7833958110143731E+003, 0.0000000000000000E+000,-2.6023960807927358E+002, 0.0000000000000000E+000
 1.2453467105072912E+003, 7.8247441538038411E+003, 0.0000000000000000E+000,-2.6176456598896158E+002, 0.0000000000000000E+000
 1.2519624633134024E+003, 7.8663121546311313E+003, 0.0000000000000000E+000,-2.6330221039620119E+002, 0.0000000000000000E+000
 1.2586133615009742E+003, 7.9081009804028299E+003, 0.0000000000000000E+000,-2.6485276739312332E+002, 0.0000000000000000E+000
 1.2652995917755675E+003, 7.9501118042245744E+003, 0.0000000000000000E+000,-2.6641647093250629E+002, 0.0000000000000000E+000
 1.2720213418345936E+003, 7.9923458054339808E+003, 0.0000000000000000E+000,-2.6799356321066273E+002, 0.0000000000000000E+000
 1.2787788003725839E+003, 8.0348041696337559E+003, 0.0000000000000000E+000,-2.6958429507150146E+002, 0.0000000000000000E+000
 1.2855721570864857E+003, 8.0774880887249737E+003, 0.0000000000000000E+000,-2.7118892643281629E+002, 0.0000000000000000E+000
 1.2924016026809891E+003, 8.1203987609405394E+003, 0.0000000000000000E+000,-2.7280772673588575E+002, 0.0000000000000000E+000
 1.2992673288738790E+003, 8.1635373908788242E+003, 0.0000000000000000E+000,-2.7444097541946434E+002, 0.0000000000000000E+000
 1.3061695284014181E+003, 8.2069051895374796E+003, 0.0000000000000000E+000,-2.7608896241925913E+002, 0.0000000000000000E+000
 1.3131083950237571E+003, 8.2505033743474396E+003, 0.0000000000000000E+000,-2.7775198869396775E+002, 0.0000000000000000E+000
 1.3200841235303733E+003, 8.2943331692070842E+003, 0.0000000000000000E+000,-2.7943036677887926E+002, 0.0000000000000000E+000
 1.3270969097455402E+003, 8.3383958045166110E+003, 0.0000000000000000E+000,-2.8112442136805464E+002, 0.0000000000000000E+000
 1.3341469505338232E+003, 8.3826925172125684E+003, 0.0000000000000000E+000,-2.8283448992596874E+002, 0.0000000000000000E+000
 1.3412344438056073E+003, 8.4272245508025753E+003, 0.0000000000000000E+000,-2.8456092332941205E+002, 0.0000000000000000E+000
 1.3483595885226518E+003, 8.4719931554002396E+003, 0.0000000000000000E+000,-2.8630408654030236E+002, 0.0000000000000000E+000
 1.3555225847036768E+003, 8.5169995877602378E+003, 0.0000000000000000E+000,-2.8806435930985981E+002, 0.0000000000000000E+000
 1.3627236334299766E+003, 8.5622451113136103E+003, 0.0000000000000000E+000,-2.8984213691438617E+002, 0.0000000000000000E+000
 1.3699629368510664E+003, 8.6077309962032159E+003, 0.0000000000000000E+000,-2.9163783092255915E+002, 0.0000000000000000E+000
 1.3772406981903555E+003, 8.6534585193193961E+003, 0.0000000000000000E+000,-2.9345186999377665E+002, 0.0000000000000000E+000
 1.3845571217508527E+003, 8.6994289643358152E+003, 0.0000000000000000E+000,-2.9528470070669778E+002, 0.0000000000000000E+000
 1.3919124129209022E+003, 8.7456436217454975E+003, 0.0000000000000000E+000,-2.9713678841645503E+002, 0.0000000000000000E+000
 1.3993067781799482E+003, 8.7921037888970550E+003, 0.0000000000000000E+000,-2.9900861813844040E+002, 0.0000000000000000E+000
 1.4067404251043322E+003, 8.8388107700311048E+003, 0.0000000000000000E+000,-3.0090069545570407E+002, 0.0000000000000000E+000
 1.4142135623731197E+003, 8.8857658763168874E+003, 0.0000000000000000E+000,-3.0281354744603971E+002, 0.0000000000000000E+000
 1.4217263997739583E+003, 8.9329704258890652E+003, 0.0000000000000000E+000,-3.0474772362366195E+002, 0.0000000000000000E+000
 1.4292791482089667E+003, 8.9804257438847344E+003, 0.0000000000000000E+000,-3.0670379688904069E+002, 0.0000000000000000E+000
 1.4368720197006558E+003, 9.0281331624806171E+003, 0.0000000000000000E+000,-3.0868236447878013E+002, 0.0000000000000000E+000
 1.4445052273978802E+003, 9.0760940209304681E+003, 0.0000000000000000E+000,-3.1068404890556400E+002, 0.0000000000000000E+000
 1.4521789855818215E+003, 9.1243096656026573E+003, 0.0000000000000000E+000,-3.1270949887590984E+002, 0.0000000000000000E+000
 1.4598935096720045E+003, 9.1727814500179775E+003, 0.0000000000000000E+000,-3.1475939017091241E+002, 0.0000000000000000E+000
 1.4676490162323437E+003, 9.2215107348876354E+003, 0.0000000000000000E+000,-3.1683442647206334E+002, 0.0000000000000000E+000
 1.4754457229772229E+003, 9.2704988881514491E+003, 0.0000000000000000E+000,-3.1893534011078384E+002, 0.0000000000000000E+000
 1.4832838487776075E+003, 9.3197472850162503E+003, 0.0000000000000000E+000,-3.2106289271621745E+002, 0.0000000000000000E+000
 1.4911636136671880E+003, 9.3692573079944923E+003, 0.0000000000000000E+000,-3.2321787573127068E+002, 0.0000000000000000E+000
 1.4990852388485569E+003, 9.4190303469430528E+003, 0.0000000000000000E+000,-3.2540111076155040E+002, 0.0000000000000000E+000
 1.5070489466994188E+003, 9.4690677991022603E+003, 0.0000000000000000E+000,-3.2761344971599544E+002, 0.0000000000000000E+000
 1.5150549607788330E+003, 9.5193710691351080E+003, 0.0000000000000000E+000,-3.2985577469121154E+002, 0.0000000000000000E+000
 1.5231035058334887E+003, 9.5699415691666927E+003, 0.0000000000000000E+000,-3.3212899754417151E+002, 0.0000000000000000E+000
 1.5311948078040148E+003, 9.6207807188238567E+003, 0.0000000000000000E+000,-3.3443405908968231E+002, 0.0000000000000000E+000
 1.5393290938313219E+003, 9.6718899452750284E+003, 0.0000000000000000E+000,-3.3677192785006446E+002, 0.0000000000000000E+000
 1.5475065922629792E+003, 9.7232706832703025E+003, 0.0000000000000000E+000,-3.3914359827490387E+002, 0.0000000000000000E+000
 1.5557275326596250E+003, 9.7749243751817066E+003, 0.0000000000000000E+000,-3.4155008833851315E+002, 0.0000000000000000E+000
 1.5639921458014101E+003, 9.8268524710436923E+003, 0.0000000000000000E+000,-3.4399243641222387E+002, 0.0000000000000000E+000
 1.5723006636944767E+003, 9.8790564285938472E+003, 0.0000000000000000E+000,-3.4647169729805978E+002, 0.0000000000000000E+000
 1.5806533195774716E+003, 9.9315377133138081E+003, 0.0000000000000000E+000,-3.4898893730009951E+002, 0.0000000000000000E+000
 1.5890503479280935E+003, 9.9842977984704066E+003, 0.0000000000000000E+000,-3.5154522820059231E+002, 0.0000000000000000E+000
 1.5974919844696753E+003, 1.0037338165157023E+004, 0.0000000000000000E+000,-3.5414164000030382E+002, 0.0000000000000000E+000
 1.6059784661778017E+003, 1.0090660302335171E+004, 0.0000000000000000E+000,-3.5677923227761488E+002, 0.0000000000000000E+000
 1.6145100312869606E+003, 1.0144265706876286E+004, 0.0000000000000000E+000,-3.5945904401987730E+002, 0.0000000000000000E+000
 1.6230869192972323E+003, 1.0198155883603749E+004, 0.0000000000000000E+000,-3.6218208178468143E+002, 0.0000000000000000E+000
 1.6317093709810119E+003, 1.0252332345335139E+004, 0.0000000000000000E+000,-3.6494930605994693E+002, 0.0000000000000000E+000
 1.6403776283897685E+003, 1.0306796612924689E+004, 0.0000000000000000E+000,-3.6776161571184343E+002, 0.0000000000000000E+000
 1.6490919348608402E+003, 1.0361550215305986E+004, 0.0000000000000000E+000,-3.7061983044073230E+002, 0.0000000000000000E+000
 1.6578525350242651E+003, 1.0416594689534893E+004, 0.0000000000000000E+000,-3.7352467120964440E+002, 0.0000000000000000E+000
 1.6666596748096485E+003, 1.0471931580832690E+004, 0.0000000000000000E+000,-3.7647673866951629E+002, 0.0000000000000000E+000
 1.6755136014530672E+003, 1.0527562442629465E+004, 0.0000000000000000E+000,-3.7947648968213161E+002, 0.0000000000000000E+000
 1.6844145635040088E+003, 1.0583488836607705E+004, 0.0000000000000000E+000,-3.8252421213671511E+002, 0.0000000000000000E+000
 1.6933628108323505E+003, 1.0639712332746150E+004, 0.0000000000000000E+000,-3.8561999836949451E+002, 0.0000000000000000E+000
 1.7023585946353726E+003, 1.0696234509363861E+004, 0.0000000000000000E+000,-3.8876371762603912E+002, 0.0000000000000000E+000
 1.7114021674448102E+003, 1.0753056953164529E+004, 0.0000000000000000E+000,-3.9195498815042913E+002, 0.0000000000000000E+000
 1.7204937831339428E+003, 1.0810181259281011E+004, 0.0000000000000000E+000,-3.9519314963788560E+002, 0.0000000000000000E+000
 1.7296336969247204E+003, 1.0867609031320113E+004, 0.0000000000000000E+000,-3.9847723693986200E+002, 0.0000000000000000E+000
 1.7388221653949290E+003, 1.0925341881407610E+004, 0.0000000000000000E+000,-4.0180595605165809E+002, 0.0000000000000000E+000
 1.7480594464853923E+003, 1.0983381430233498E+004, 0.0000000000000000E+000,-4.0517766352857575E+002, 0.0000000000000000E+000
 1.7573457995072138E+003, 1.1041729307097488E+004, 0.0000000000000000E+000,-4.0859035055164549E+002, 0.0000000000000000E+000
 1.7666814851490553E+003, 1.1100387149954755E+004, 0.0000000000000000E+000,-4.1204163288151778E+002, 0.0000000000000000E+000
 1.7760667654844556E+003, 1.1159356605461902E+004, 0.0000000000000000E+000,-4.1552874788380439E+002, 0.0000000000000000E+000
 1.7855019039791871E+003, 1.1218639329023204E+004, 0.0000000000000000E+000,-4.1904855966856263E+002, 0.0000000000000000E+000
 1.7949871654986521E+003, 1.1278236984837064E+004, 0.0000000000000000E+000,-4.2259757315434490E+002, 0.0000000000000000E+000
 1.8045228163153181E+003, 1.1338151245942734E+004, 0.0000000000000000E+000,-4.2617195754471351E+002, 0.0000000000000000E+000
 1.8141091241161928E+003, 1.1398383794267291E+004, 0.0000000000000000E+000,-4.2976757930350681E+002, 0.0000000000000000E+000
 1.8237463580103383E+003, 1.1458936320672839E+004, 0.0000000000000000E+000,-4.3338004425626093E+002, 0.0000000000000000E+000
 1.8334347885364261E+003, 1.1519810525003984E+004, 0.0000000000000000E+000,-4.3700474796010838E+002, 0.0000000000000000E+000
 1.8431746876703314E+003, 1.1581008116135550E+004, 0.0000000000000000E+000,-4.4063693301170150E+002, 0.0000000000000000E+000
 1.8529663288327679E+003, 1.1642530812020545E+004, 0.0000000000000000E+000,-4.4427175154360515E+002, 0.0000000000000000E+000
 1.8628099868969637E+003, 1.1704380339738400E+004, 0.0000000000000000E+000,-4.4790433083374575E+002, 0.0000000000000000E+000
 1.8727059381963775E+003, 1.1766558435543442E+004, 0.0000000000000000E+000,-4.5152983975216893E+002, 0.0000000000000000E+000
 1.8826544605324559E+003, 1.1829066844913637E+004, 0.0000000000000000E+000,-4.5514355371504269E+002, 0.0000000000000000E+000
 1.8926558331824319E+003, 1.1891907322599594E+004, 0.0000000000000000E+000,-4.5874091591314061E+002, 0.0000000000000000E+000
 1.9027103369071647E+003, 1.1955081632673817E+004, 0.0000000000000000E+000,-4.6231759282090894E+002, 0.0000000000000000E+000
 1.9128182539590214E+003, 1.2018591548580234E+004, 0.0000000000000000E+000,-4.6586952234843284E+002, 0.0000000000000000E+000
 1.9229798680898004E+003, 1.2082438853183972E+004, 0.0000000000000000E+000,-4.6939295343722665E+002, 0.0000000000000000E+000
 1.9331954645586970E+003, 1.2146625338821419E+004, 0.0000000000000000E+000,-4.7288447638123330E+002, 0.0000000000000000E+000
 1.9434653301403114E+003, 1.2211152807350529E+004, 0.0000000000000000E+000,-4.7634104363560039E+002, 0.0000000000000000E+000
 1.9537897531326987E+003, 1.2276023070201403E+004, 0.0000000000000000E+000,-4.7975998132111414E+002, 0.0000000000000000E+000
 1.9641690233654626E+003, 1.2341237948427151E+004, 0.0000000000000000E+000,-4.8313899201279821E+002, 0.0000000000000000E+000
 1.9746034322078913E+003, 1.2406799272755004E+004, 0.0000000000000000E+000,-4.8647614969864031E+002, 0.0000000000000000E+000
 1.9850932725771365E+003, 1.2472708883637706E+004, 0.0000000000000000E+000,-4.8976988800012123E+002, 0.0000000000000000E+000
 1.9956388389464369E+003, 1.2538968631305181E+004, 0.0000000000000000E+000,-4.9301898286144501E+002, 0.0000000000000000E+000
 2.0062404273533843E+003, 1.2605580375816478E+004, 0.0000000000000000E+000,-4.9622253094737152E+002, 0.0000000000000000E+000
 2.0168983354082345E+003, 1.2672545987111984E+004, 0.0000000000000000E+000,-4.9937992495386976E+002, 0.0000000000000000E+000
 2.0276128623022612E+003, 1.2739867345065913E+004, 0.0000000000000000E+000,-5.0249082694738752E+002, 0.0000000000000000E+000
 2.0383843088161552E+003, 1.2807546339539083E+004, 0.0000000000000000E+000,-5.0555514072384926E+002, 0.0000000000000000E+000
 2.0492129773284687E+003, 1.2875584870431969E+004, 0.0000000000000000E+000,-5.0857298403288291E+002, 0.0000000000000000E+000
 2.0600991718241025E+003, 1.2943984847738035E+004, 0.0000000000000000E+000,-5.1154466135932671E+002, 0.0000000000000000E+000
 2.0710431979028408E+003, 1.3012748191597353E+004, 0.0000000000000000E+000,-5.1447063780318706E+002, 0.0000000000000000E+000
 2.0820453627879288E+003, 1.3081876832350505E+004, 0.0000000000000000E+000,-5.1735151445837334E+002, 0.0000000000000000E+000
 2.0931059753346981E+003, 1.3151372710592772E+004, 0.0000000000000000E+000,-5.2018800556483166E+002, 0.0000000000000000E+000
 2.1042253460392367E+003, 1.3221237777228613E+004, 0.0000000000000000E+000,-5.2298091760043292E+002, 0.0000000000000000E+000
 2.1154037870471057E+003, 1.3291473993526428E+004, 0.0000000000000000E+000,-5.2573113038935458E+002, 0.0000000000000000E+000
 2.1266416121621005E+003, 1.3362083331173619E+004, 0.0000000000000000E+000,-5.2843958023197706E+002, 0.0000000000000000E+000
 2.1379391368550619E+003, 1.3433067772331931E+004, 0.0000000000000000E+000,-5.3110724500628362E+002, 0.0000000000000000E+000
 2.1492966782727303E+003, 1.3504429309693109E+004, 0.0000000000000000E+000,-5.3373513115035303E+002, 0.0000000000000000E+000
 2.1607145552466504E+003, 1.3576169946534828E+004, 0.0000000000000000E+000,-5.3632426240784719E+002, 0.0000000000000000E+000
 2.1721930883021200E+003, 1.3648291696776931E+004, 0.0000000000000000E+000,-5.3887567020105723E+002, 0.0000000000000000E+000
 2.1837325996671889E+003, 1.3720796585037962E+004, 0.0000000000000000E+000,-5.4139038548701797E+002, 0.0000000000000000E+000
 2.1953334132817040E+003, 1.3793686646692013E+004, 0.0000000000000000E+000,-5.4386943194976504E+002, 0.0000000000000000E+000
 2.2069958548064033E+003, 1.3866963927925844E+004, 0.0000000000000000E+000,-5.4631382038412596E+002, 0.0000000000000000E+000
 2.2187202516320581E+003, 1.3940630485796342E+004, 0.0000000000000000E+000,-5.4872454413226012E+002, 0.0000000000000000E+000
 2.2305069328886625E+003, 1.4014688388288248E+004, 0.0000000000000000E+000,-5.5110257544233593E+002, 0.0000000000000000E+000
 2.2423562294546746E+003, 1.4089139714372228E+004, 0.0000000000000000E+000,-5.5344886262843033E+002, 0.0000000000000000E+000
 2.2542684739663036E+003, 1.4163986554063227E+004, 0.0000000000000000E+000,-5.5576432792102946E+002, 0.0000000000000000E+000
 2.2662440008268477E+003, 1.4239231008479132E+004, 0.0000000000000000E+000,-5.5804986590828003E+002, 0.0000000000000000E+000
 2.2782831462160825E+003, 1.4314875189899771E+004, 0.0000000000000000E+000,-5.6030634247849719E+002, 0.0000000000000000E+000
 2.2903862480996977E+003, 1.4390921221826198E+004, 0.0000000000000000E+000,-5.6253459418458726E+002, 0.0000000000000000E+000
 2.3025536462387840E+003, 1.4467371239040311E+004, 0.0000000000000000E+000,-5.6473542796046638E+002, 0.0000000000000000E+000
 2.3147856821993723E+003, 1.4544227387664771E+004, 0.0000000000000000E+000,-5.6690962112833995E+002, 0.0000000000000000E+000
 2.3270826993620212E+003, 1.4621491825223262E+004, 0.0000000000000000E+000,-5.6905792164372815E+002, 0.0000000000000000E+000
 2.3394450429314566E+003, 1.4699166720701045E+004, 0.0000000000000000E+000,-5.7118104853232671E+002, 0.0000000000000000E+000
 2.3518730599462619E+003, 1.4777254254605847E+004, 0.0000000000000000E+000,-5.7327969247933697E+002, 0.0000000000000000E+000
 2.3643670992886218E+003, 1.4855756619029087E+004, 0.0000000000000000E+000,-5.7535451653759196E+002, 0.0000000000000000E+000
 2.3769275116941149E+003, 1.4934676017707397E+004, 0.0000000000000000E+000,-5.7740615692595838E+002, 0.0000000000000000E+000
 2.3895546497615592E+003, 1.5014014666084491E+004, 0.0000000000000000E+000,-5.7943522389389898E+002, 0.0000000000000000E+000
 2.4022488679629114E+003, 1.5093774791373358E+004, 0.0000000000000000E+000,-5.8144230263201280E+002, 0.0000000000000000E+000
 2.4150105226532178E+003, 1.5173958632618791E+004, 0.0000000000000000E+000,-5.8342795421171218E+002, 0.0000000000000000E+000
 2.4278399720806169E+003, 1.5254568440760229E+004, 0.0000000000000000E+000,-5.8539271654014192E+002, 0.0000000000000000E+000
 2.4407375763963969E+003, 1.5335606478694954E+004, 0.0000000000000000E+000,-5.8733710531890415E+002, 0.0000000000000000E+000
 2.4537036976651061E+003, 1.5417075021341616E+004, 0.0000000000000000E+000,-5.8926161499738066E+002, 0.0000000000000000E+000
 2.4667386998747161E+003, 1.5498976355704091E+004, 0.0000000000000000E+000,-5.9116671971315520E+002, 0.0000000000000000E+000
 2.4798429489468413E+003, 1.5581312780935690E+004, 0.0000000000000000E+000,-5.9305287421373339E+002, 0.0000000000000000E+000
 2.4930168127470092E+003, 1.5664086608403690E+004, 0.0000000000000000E+000,-5.9492051475491019E+002, 0.0000000000000000E+000
 2.5062606610949883E+003, 1.5747300161754227E+004, 0.0000000000000000E+000,-5.9677005997238928E+002, 0.0000000000000000E+000
 2.5195748657751701E+003, 1.5830955776977527E+004, 0.0000000000000000E+000,-5.9860191172408145E+002, 0.0000000000000000E+000
 2.5329598005470048E+003, 1.5915055802473476E+004, 0.0000000000000000E+000,-6.0041645590131498E+002, 0.0000000000000000E+000
 2.5464158411554949E+003, 1.5999602599117554E+004, 0.0000000000000000E+000,-6.0221406320781637E+002, 0.0000000000000000E+000
 2.5599433653417418E+003, 1.6084598540327095E+004, 0.0000000000000000E+000,-6.0399508990587094E+002, 0.0000000000000000E+000
 2.5735427528535506E+003, 1.6170046012127934E+004, 0.0000000000000000E+000,-6.0575987852945423E+002, 0.0000000000000000E+000
 2.5872143854560909E+003, 1.6255947413221373E+004, 0.0000000000000000E+000,-6.0750875856450284E+002, 0.0000000000000000E+000
 2.6009586469426131E+003, 1.6342305155051523E+004, 0.0000000000000000E+000,-6.0924204709678111E+002, 0.0000000000000000E+000
 2.6147759231452219E+003, 1.6429121661872996E+004, 0.0000000000000000E+000,-6.1096004942795355E+002, 0.0000000000000000E+000
 2.6286666019457089E+003, 1.6516399370818966E+004, 0.0000000000000000E+000,-6.1266305966072935E+002, 0.0000000000000000E+000
 2.6426310732864399E+003, 1.6604140731969579E+004, 0.0000000000000000E+000,-6.1435136125400209E+002, 0.0000000000000000E+000
 2.6566697291813030E+003, 1.6692348208420732E+004, 0.0000000000000000E+000,-6.1602522754903498E+002, 0.0000000000000000E+000
 2.6707829637267109E+003, 1.6781024276353219E+004, 0.0000000000000000E+000,-6.1768492226779517E+002, 0.0000000000000000E+000
 2.6849711731126667E+003, 1.6870171425102246E+004, 0.0000000000000000E+000,-6.1933069998459780E+002, 0.0000000000000000E+000
 2.6992347556338846E+003, 1.6959792157227304E+004, 0.0000000000000000E+000,-6.2096280657220848E+002, 0.0000000000000000E+000
 2.7135741117009702E+003, 1.7049888988582432E+004, 0.0000000000000000E+000,-6.2258147962360022E+002, 0.0000000000000000E+000
 2.7279896438516621E+003, 1.7140464448386836E+004, 0.0000000000000000E+000,-6.2418694885052673E+002, 0.0000000000000000E+000
 2.7424817567621317E+003, 1.7231521079295886E+004, 0.0000000000000000E+000,-6.2577943646007429E+002, 0.0000000000000000E+000
 2.7570508572583435E+003, 1.7323061437472508E+004, 0.0000000000000000E+000,-6.2735915751030575E+002, 0.0000000000000000E+000
 2.7716973543274753E+003, 1.7415088092658923E+004, 0.0000000000000000E+000,-6.2892632024611930E+002, 0.0000000000000000E+000
 2.7864216591293994E+003, 1.7507603628248806E+004, 0.0000000000000000E+000,-6.3048112641638011E+002, 0.0000000000000000E+000
 2.8012241850082246E+003, 1.7600610641359788E+004, 0.0000000000000000E+000,-6.3202377157333467E+002, 0.0000000000000000E+000
 2.8161053475039007E+003, 1.7694111742906371E+004, 0.0000000000000000E+000,-6.3355444535533036E+002, 0.0000000000000000E+000
 2.8310655643638820E+003, 1.7788109557673226E+004, 0.0000000000000000E+000,-6.3507333175375527E+002, 0.0000000000000000E+000
 2.8461052555548558E+003, 1.7882606724388872E+004, 0.0000000000000000E+000,-6.3658060936512345E+002, 0.0000000000000000E+000
 2.8612248432745318E+003, 1.7977605895799752E+004, 0.0000000000000000E+000,-6.3807645162914241E+002, 0.0000000000000000E+000
