
Label=gain_vs_2_pi_freq
LabelX=2*PI*F
LabelY=dB(v(V_out))
Data Point Count=1001
F,2*PI*F,2*PI*F,dB(v(V_out)),dB(v(V_out))
 9.4544597690820569E+002, 5.9404122708416880E+003, 0.0000000000000000E+000,-1.0981838810716553E+000, 0.0000000000000000E+000
 9.5046854357336281E+002, 5.9719699879165337E+003, 0.0000000000000000E+000,-1.1049434277099812E+000, 0.0000000000000000E+000
 9.5551779201254203E+002, 6.0036953515218838E+003, 0.0000000000000000E+000,-1.1116959996296765E+000, 0.0000000000000000E+000
 9.6059386396941989E+002, 6.0355892522595250E+003, 0.0000000000000000E+000,-1.1184404084196107E+000, 0.0000000000000000E+000
 9.6569690194066902E+002, 6.0676525854624570E+003, 0.0000000000000000E+000,-1.1251754394237852E+000, 0.0000000000000000E+000
 9.7082704917995818E+002, 6.0998862512200267E+003, 0.0000000000000000E+000,-1.1318998513221552E+000, 0.0000000000000000E+000
 9.7598444970197397E+002, 6.1322911544031967E+003, 0.0000000000000000E+000,-1.1386123757120021E+000, 0.0000000000000000E+000
 9.8116924828646336E+002, 6.1648682046899457E+003, 0.0000000000000000E+000,-1.1453117166880036E+000, 0.0000000000000000E+000
 9.8638159048229807E+002, 6.1976183165908069E+003, 0.0000000000000000E+000,-1.1519965504258509E+000, 0.0000000000000000E+000
 9.9162162261156061E+002, 6.2305424094745385E+003, 0.0000000000000000E+000,-1.1586655247676707E+000, 0.0000000000000000E+000
 9.9688949177365168E+002, 6.2636414075939329E+003, 0.0000000000000000E+000,-1.1653172588126768E+000, 0.0000000000000000E+000
 1.0021853458494196E+003, 6.2969162401117655E+003, 0.0000000000000000E+000,-1.1719503425143001E+000, 0.0000000000000000E+000
 1.0075093335053118E+003, 6.3303678411268729E+003, 0.0000000000000000E+000,-1.1785633362862531E+000, 0.0000000000000000E+000
 1.0128616041975480E+003, 6.3639971497003789E+003, 0.0000000000000000E+000,-1.1851547706188241E+000, 0.0000000000000000E+000
 1.0182423081763160E+003, 6.3978051098820570E+003, 0.0000000000000000E+000,-1.1917231457087869E+000, 0.0000000000000000E+000
 1.0236515964899893E+003, 6.4317926707368269E+003, 0.0000000000000000E+000,-1.1982669311072087E+000, 0.0000000000000000E+000
 1.0290896209893676E+003, 6.4659607863714036E+003, 0.0000000000000000E+000,-1.2047845653851545E+000, 0.0000000000000000E+000
 1.0345565343319395E+003, 6.5003104159610757E+003, 0.0000000000000000E+000,-1.2112744558249720E+000, 0.0000000000000000E+000
 1.0400524899861678E+003, 6.5348425237766332E+003, 0.0000000000000000E+000,-1.2177349781379629E+000, 0.0000000000000000E+000
 1.0455776422357978E+003, 6.5695580792114388E+003, 0.0000000000000000E+000,-1.2241644762167592E+000, 0.0000000000000000E+000
 1.0511321461841890E+003, 6.6044580568086412E+003, 0.0000000000000000E+000,-1.2305612619235615E+000, 0.0000000000000000E+000
 1.0567161577586676E+003, 6.6395434362885262E+003, 0.0000000000000000E+000,-1.2369236149250669E+000, 0.0000000000000000E+000
 1.0623298337149056E+003, 6.6748152025760282E+003, 0.0000000000000000E+000,-1.2432497825765685E+000, 0.0000000000000000E+000
 1.0679733316413201E+003, 6.7102743458283740E+003, 0.0000000000000000E+000,-1.2495379798655524E+000, 0.0000000000000000E+000
 1.0736468099634974E+003, 6.7459218614628799E+003, 0.0000000000000000E+000,-1.2557863894216998E+000, 0.0000000000000000E+000
 1.0793504279486406E+003, 6.7817587501848975E+003, 0.0000000000000000E+000,-1.2619931616048539E+000, 0.0000000000000000E+000
 1.0850843457100402E+003, 6.8177860180158996E+003, 0.0000000000000000E+000,-1.2681564146781885E+000, 0.0000000000000000E+000
 1.0908487242115696E+003, 6.8540046763217306E+003, 0.0000000000000000E+000,-1.2742742350815759E+000, 0.0000000000000000E+000
 1.0966437252722026E+003, 6.8904157418409895E+003, 0.0000000000000000E+000,-1.2803446778170382E+000, 0.0000000000000000E+000
 1.1024695115705567E+003, 6.9270202367135771E+003, 0.0000000000000000E+000,-1.2863657669613713E+000, 0.0000000000000000E+000
 1.1083262466494600E+003, 6.9638191885093856E+003, 0.0000000000000000E+000,-1.2923354963205214E+000, 0.0000000000000000E+000
 1.1142140949205418E+003, 7.0008136302571493E+003, 0.0000000000000000E+000,-1.2982518302476855E+000, 0.0000000000000000E+000
 1.1201332216688484E+003, 7.0380046004734422E+003, 0.0000000000000000E+000,-1.3041127046421908E+000, 0.0000000000000000E+000
 1.1260837930574824E+003, 7.0753931431918309E+003, 0.0000000000000000E+000,-1.3099160281536280E+000, 0.0000000000000000E+000
 1.1320659761322677E+003, 7.1129803079921803E+003, 0.0000000000000000E+000,-1.3156596836160104E+000, 0.0000000000000000E+000
 1.1380799388264390E+003, 7.1507671500301240E+003, 0.0000000000000000E+000,-1.3213415297397875E+000, 0.0000000000000000E+000
 1.1441258499653561E+003, 7.1887547300666811E+003, 0.0000000000000000E+000,-1.3269594030940244E+000, 0.0000000000000000E+000
 1.1502038792712426E+003, 7.2269441144980347E+003, 0.0000000000000000E+000,-1.3325111204138267E+000, 0.0000000000000000E+000
 1.1563141973679508E+003, 7.2653363753854646E+003, 0.0000000000000000E+000,-1.3379944812686104E+000, 0.0000000000000000E+000
 1.1624569757857514E+003, 7.3039325904854495E+003, 0.0000000000000000E+000,-1.3434072711402729E+000, 0.0000000000000000E+000
 1.1686323869661489E+003, 7.3427338432799161E+003, 0.0000000000000000E+000,-1.3487472649545622E+000, 0.0000000000000000E+000
 1.1748406042667225E+003, 7.3817412230066575E+003, 0.0000000000000000E+000,-1.3540122311187750E+000, 0.0000000000000000E+000
 1.1810818019659919E+003, 7.4209558246899096E+003, 0.0000000000000000E+000,-1.3591999361313793E+000, 0.0000000000000000E+000
 1.1873561552683107E+003, 7.4603787491710927E+003, 0.0000000000000000E+000,-1.3643081498209257E+000, 0.0000000000000000E+000
 1.1936638403087841E+003, 7.5000111031397118E+003, 0.0000000000000000E+000,-1.3693346512940781E+000, 0.0000000000000000E+000
 1.2000050341582137E+003, 7.5398539991644257E+003, 0.0000000000000000E+000,-1.3742772356725315E+000, 0.0000000000000000E+000
 1.2063799148280682E+003, 7.5799085557242788E+003, 0.0000000000000000E+000,-1.3791337217085209E+000, 0.0000000000000000E+000
 1.2127886612754803E+003, 7.6201758972400976E+003, 0.0000000000000000E+000,-1.3839019603808116E+000, 0.0000000000000000E+000
 1.2192314534082709E+003, 7.6606571541060603E+003, 0.0000000000000000E+000,-1.3885798445831568E+000, 0.0000000000000000E+000
 1.2257084720899993E+003, 7.7013534627214240E+003, 0.0000000000000000E+000,-1.3931653200278893E+000, 0.0000000000000000E+000
 1.2322198991450405E+003, 7.7422659655224297E+003, 0.0000000000000000E+000,-1.3976563975061127E+000, 0.0000000000000000E+000
 1.2387659173636891E+003, 7.7833958110143731E+003, 0.0000000000000000E+000,-1.4020511666546955E+000, 0.0000000000000000E+000
 1.2453467105072912E+003, 7.8247441538038411E+003, 0.0000000000000000E+000,-1.4063478114015586E+000, 0.0000000000000000E+000
 1.2519624633134024E+003, 7.8663121546311313E+003, 0.0000000000000000E+000,-1.4105446272792626E+000, 0.0000000000000000E+000
 1.2586133615009742E+003, 7.9081009804028299E+003, 0.0000000000000000E+000,-1.4146400408150388E+000, 0.0000000000000000E+000
 1.2652995917755675E+003, 7.9501118042245744E+003, 0.0000000000000000E+000,-1.4186326312326558E+000, 0.0000000000000000E+000
 1.2720213418345936E+003, 7.9923458054339808E+003, 0.0000000000000000E+000,-1.4225211547218930E+000, 0.0000000000000000E+000
 1.2787788003725839E+003, 8.0348041696337559E+003, 0.0000000000000000E+000,-1.4263045715646254E+000, 0.0000000000000000E+000
 1.2855721570864857E+003, 8.0774880887249737E+003, 0.0000000000000000E+000,-1.4299820764349314E+000, 0.0000000000000000E+000
 1.2924016026809891E+003, 8.1203987609405394E+003, 0.0000000000000000E+000,-1.4335531322255866E+000, 0.0000000000000000E+000
 1.2992673288738790E+003, 8.1635373908788242E+003, 0.0000000000000000E+000,-1.4370175077923912E+000, 0.0000000000000000E+000
 1.3061695284014181E+003, 8.2069051895374796E+003, 0.0000000000000000E+000,-1.4403753200483602E+000, 0.0000000000000000E+000
 1.3131083950237571E+003, 8.2505033743474396E+003, 0.0000000000000000E+000,-1.4436270808909268E+000, 0.0000000000000000E+000
 1.3200841235303733E+003, 8.2943331692070842E+003, 0.0000000000000000E+000,-1.4467737494885293E+000, 0.0000000000000000E+000
 1.3270969097455402E+003, 8.3383958045166110E+003, 0.0000000000000000E+000,-1.4498167905178951E+000, 0.0000000000000000E+000
 1.3341469505338232E+003, 8.3826925172125684E+003, 0.0000000000000000E+000,-1.4527582390003464E+000, 0.0000000000000000E+000
 1.3412344438056073E+003, 8.4272245508025753E+003, 0.0000000000000000E+000,-1.4556007724568105E+000, 0.0000000000000000E+000
 1.3483595885226518E+003, 8.4719931554002396E+003, 0.0000000000000000E+000,-1.4583477911724652E+000, 0.0000000000000000E+000
 1.3555225847036768E+003, 8.5169995877602378E+003, 0.0000000000000000E+000,-1.4610035074483652E+000, 0.0000000000000000E+000
 1.3627236334299766E+003, 8.5622451113136103E+003, 0.0000000000000000E+000,-1.4635730448025090E+000, 0.0000000000000000E+000
 1.3699629368510664E+003, 8.6077309962032159E+003, 0.0000000000000000E+000,-1.4660625481849516E+000, 0.0000000000000000E+000
 1.3772406981903555E+003, 8.6534585193193961E+003, 0.0000000000000000E+000,-1.4684793063703148E+000, 0.0000000000000000E+000
 1.3845571217508527E+003, 8.6994289643358152E+003, 0.0000000000000000E+000,-1.4708318878154127E+000, 0.0000000000000000E+000
 1.3919124129209022E+003, 8.7456436217454975E+003, 0.0000000000000000E+000,-1.4731302913820563E+000, 0.0000000000000000E+000
 1.3993067781799482E+003, 8.7921037888970550E+003, 0.0000000000000000E+000,-1.4753861134664634E+000, 0.0000000000000000E+000
 1.4067404251043322E+003, 8.8388107700311048E+003, 0.0000000000000000E+000,-1.4776127332111391E+000, 0.0000000000000000E+000
 1.4142135623731197E+003, 8.8857658763168874E+003, 0.0000000000000000E+000,-1.4798255176304953E+000, 0.0000000000000000E+000
 1.4217263997739583E+003, 8.9329704258890652E+003, 0.0000000000000000E+000,-1.4820420486312977E+000, 0.0000000000000000E+000
 1.4292791482089667E+003, 8.9804257438847344E+003, 0.0000000000000000E+000,-1.4842823740798212E+000, 0.0000000000000000E+000
 1.4368720197006558E+003, 9.0281331624806171E+003, 0.0000000000000000E+000,-1.4865692852291987E+000, 0.0000000000000000E+000
 1.4445052273978802E+003, 9.0760940209304681E+003, 0.0000000000000000E+000,-1.4889286229952234E+000, 0.0000000000000000E+000
 1.4521789855818215E+003, 9.1243096656026573E+003, 0.0000000000000000E+000,-1.4913896157282955E+000, 0.0000000000000000E+000
 1.4598935096720045E+003, 9.1727814500179775E+003, 0.0000000000000000E+000,-1.4939852513022807E+000, 0.0000000000000000E+000
 1.4676490162323437E+003, 9.2215107348876354E+003, 0.0000000000000000E+000,-1.4967526864760095E+000, 0.0000000000000000E+000
 1.4754457229772229E+003, 9.2704988881514491E+003, 0.0000000000000000E+000,-1.4997336966198580E+000, 0.0000000000000000E+000
 1.4832838487776075E+003, 9.3197472850162503E+003, 0.0000000000000000E+000,-1.5029751689869006E+000, 0.0000000000000000E+000
 1.4911636136671880E+003, 9.3692573079944923E+003, 0.0000000000000000E+000,-1.5065296427685968E+000, 0.0000000000000000E+000
 1.4990852388485569E+003, 9.4190303469430528E+003, 0.0000000000000000E+000,-1.5104558991532659E+000, 0.0000000000000000E+000
 1.5070489466994188E+003, 9.4690677991022603E+003, 0.0000000000000000E+000,-1.5148196045274906E+000, 0.0000000000000000E+000
 1.5150549607788330E+003, 9.5193710691351080E+003, 0.0000000000000000E+000,-1.5196940097559213E+000, 0.0000000000000000E+000
 1.5231035058334887E+003, 9.5699415691666927E+003, 0.0000000000000000E+000,-1.5251607081547067E+000, 0.0000000000000000E+000
 1.5311948078040148E+003, 9.6207807188238567E+003, 0.0000000000000000E+000,-1.5313104542739437E+000, 0.0000000000000000E+000
 1.5393290938313219E+003, 9.6718899452750284E+003, 0.0000000000000000E+000,-1.5382440449011163E+000, 0.0000000000000000E+000
 1.5475065922629792E+003, 9.7232706832703025E+003, 0.0000000000000000E+000,-1.5460732627413687E+000, 0.0000000000000000E+000
 1.5557275326596250E+003, 9.7749243751817066E+003, 0.0000000000000000E+000,-1.5549218819628678E+000, 0.0000000000000000E+000
 1.5639921458014101E+003, 9.8268524710436923E+003, 0.0000000000000000E+000,-1.5649267331599201E+000, 0.0000000000000000E+000
 1.5723006636944767E+003, 9.8790564285938472E+003, 0.0000000000000000E+000,-1.5762388232258362E+000, 0.0000000000000000E+000
 1.5806533195774716E+003, 9.9315377133138081E+003, 0.0000000000000000E+000,-1.5890245030561578E+000, 0.0000000000000000E+000
 1.5890503479280935E+003, 9.9842977984704066E+003, 0.0000000000000000E+000,-1.6034666728757683E+000, 0.0000000000000000E+000
 1.5974919844696753E+003, 1.0037338165157023E+004, 0.0000000000000000E+000,-1.6197660112095222E+000, 0.0000000000000000E+000
 1.6059784661778017E+003, 1.0090660302335171E+004, 0.0000000000000000E+000,-1.6381422090641971E+000, 0.0000000000000000E+000
 1.6145100312869606E+003, 1.0144265706876286E+004, 0.0000000000000000E+000,-1.6588351857093830E+000, 0.0000000000000000E+000
 1.6230869192972323E+003, 1.0198155883603749E+004, 0.0000000000000000E+000,-1.6821062565262253E+000, 0.0000000000000000E+000
 1.6317093709810119E+003, 1.0252332345335139E+004, 0.0000000000000000E+000,-1.7082392167964948E+000, 0.0000000000000000E+000
 1.6403776283897685E+003, 1.0306796612924689E+004, 0.0000000000000000E+000,-1.7375412980909499E+000, 0.0000000000000000E+000
 1.6490919348608402E+003, 1.0361550215305986E+004, 0.0000000000000000E+000,-1.7703439463111743E+000, 0.0000000000000000E+000
 1.6578525350242651E+003, 1.0416594689534893E+004, 0.0000000000000000E+000,-1.8070033626683379E+000, 0.0000000000000000E+000
 1.6666596748096485E+003, 1.0471931580832690E+004, 0.0000000000000000E+000,-1.8479007414113537E+000, 0.0000000000000000E+000
 1.6755136014530672E+003, 1.0527562442629465E+004, 0.0000000000000000E+000,-1.8934421314335679E+000, 0.0000000000000000E+000
 1.6844145635040088E+003, 1.0583488836607705E+004, 0.0000000000000000E+000,-1.9440578437217046E+000, 0.0000000000000000E+000
 1.6933628108323505E+003, 1.0639712332746150E+004, 0.0000000000000000E+000,-2.0002013237898000E+000, 0.0000000000000000E+000
 1.7023585946353726E+003, 1.0696234509363861E+004, 0.0000000000000000E+000,-2.0623474087583955E+000, 0.0000000000000000E+000
 1.7114021674448102E+003, 1.0753056953164529E+004, 0.0000000000000000E+000,-2.1309898935999527E+000, 0.0000000000000000E+000
 1.7204937831339428E+003, 1.0810181259281011E+004, 0.0000000000000000E+000,-2.2066383414038331E+000, 0.0000000000000000E+000
 1.7296336969247204E+003, 1.0867609031320113E+004, 0.0000000000000000E+000,-2.2898140891987881E+000, 0.0000000000000000E+000
 1.7388221653949290E+003, 1.0925341881407610E+004, 0.0000000000000000E+000,-2.3810454246250643E+000, 0.0000000000000000E+000
 1.7480594464853923E+003, 1.0983381430233498E+004, 0.0000000000000000E+000,-2.4808619398212235E+000, 0.0000000000000000E+000
 1.7573457995072138E+003, 1.1041729307097488E+004, 0.0000000000000000E+000,-2.5897881069072461E+000, 0.0000000000000000E+000
 1.7666814851490553E+003, 1.1100387149954755E+004, 0.0000000000000000E+000,-2.7083361632385468E+000, 0.0000000000000000E+000
 1.7760667654844556E+003, 1.1159356605461902E+004, 0.0000000000000000E+000,-2.8369984421434378E+000, 0.0000000000000000E+000
 1.7855019039791871E+003, 1.1218639329023204E+004, 0.0000000000000000E+000,-2.9762393331025834E+000, 0.0000000000000000E+000
 1.7949871654986521E+003, 1.1278236984837064E+004, 0.0000000000000000E+000,-3.1264871005216750E+000, 0.0000000000000000E+000
 1.8045228163153181E+003, 1.1338151245942734E+004, 0.0000000000000000E+000,-3.2881258280467835E+000, 0.0000000000000000E+000
 1.8141091241161928E+003, 1.1398383794267291E+004, 0.0000000000000000E+000,-3.4614877812503062E+000, 0.0000000000000000E+000
 1.8237463580103383E+003, 1.1458936320672839E+004, 0.0000000000000000E+000,-3.6468464915422687E+000, 0.0000000000000000E+000
 1.8334347885364261E+003, 1.1519810525003984E+004, 0.0000000000000000E+000,-3.8444108552241278E+000, 0.0000000000000000E+000
 1.8431746876703314E+003, 1.1581008116135550E+004, 0.0000000000000000E+000,-4.0543205124098689E+000, 0.0000000000000000E+000
 1.8529663288327679E+003, 1.1642530812020545E+004, 0.0000000000000000E+000,-4.2766427216340741E+000, 0.0000000000000000E+000
 1.8628099868969637E+003, 1.1704380339738400E+004, 0.0000000000000000E+000,-4.5113708801002224E+000, 0.0000000000000000E+000
 1.8727059381963775E+003, 1.1766558435543442E+004, 0.0000000000000000E+000,-4.7584247615239619E+000, 0.0000000000000000E+000
 1.8826544605324559E+003, 1.1829066844913637E+004, 0.0000000000000000E+000,-5.0176524594754532E+000, 0.0000000000000000E+000
 1.8926558331824319E+003, 1.1891907322599594E+004, 0.0000000000000000E+000,-5.2888339411616103E+000, 0.0000000000000000E+000
 1.9027103369071647E+003, 1.1955081632673817E+004, 0.0000000000000000E+000,-5.5716860414369815E+000, 0.0000000000000000E+000
 1.9128182539590214E+003, 1.2018591548580234E+004, 0.0000000000000000E+000,-5.8658686654349985E+000, 0.0000000000000000E+000
 1.9229798680898004E+003, 1.2082438853183972E+004, 0.0000000000000000E+000,-6.1709919247482770E+000, 0.0000000000000000E+000
 1.9331954645586970E+003, 1.2146625338821419E+004, 0.0000000000000000E+000,-6.4866239087176369E+000, 0.0000000000000000E+000
 1.9434653301403114E+003, 1.2211152807350529E+004, 0.0000000000000000E+000,-6.8122987890905726E+000, 0.0000000000000000E+000
 1.9537897531326987E+003, 1.2276023070201403E+004, 0.0000000000000000E+000,-7.1475249712369493E+000, 0.0000000000000000E+000
 1.9641690233654626E+003, 1.2341237948427151E+004, 0.0000000000000000E+000,-7.4917930348352746E+000, 0.0000000000000000E+000
 1.9746034322078913E+003, 1.2406799272755004E+004, 0.0000000000000000E+000,-7.8445832473050832E+000, 0.0000000000000000E+000
 1.9850932725771365E+003, 1.2472708883637706E+004, 0.0000000000000000E+000,-8.2053724797452983E+000, 0.0000000000000000E+000
 1.9956388389464369E+003, 1.2538968631305181E+004, 0.0000000000000000E+000,-8.5736404035518223E+000, 0.0000000000000000E+000
 2.0062404273533843E+003, 1.2605580375816478E+004, 0.0000000000000000E+000,-8.9488748925822446E+000, 0.0000000000000000E+000
 2.0168983354082345E+003, 1.2672545987111984E+004, 0.0000000000000000E+000,-9.3305765980687490E+000, 0.0000000000000000E+000
 2.0276128623022612E+003, 1.2739867345065913E+004, 0.0000000000000000E+000,-9.7182626995625672E+000, 0.0000000000000000E+000
 2.0383843088161552E+003, 1.2807546339539083E+004, 0.0000000000000000E+000,-1.0111469864183906E+001, 0.0000000000000000E+000
 2.0492129773284687E+003, 1.2875584870431969E+004, 0.0000000000000000E+000,-1.0509756468126053E+001, 0.0000000000000000E+000
 2.0600991718241025E+003, 1.2943984847738035E+004, 0.0000000000000000E+000,-1.0912704149139117E+001, 0.0000000000000000E+000
 2.0710431979028408E+003, 1.3012748191597353E+004, 0.0000000000000000E+000,-1.1319918767366348E+001, 0.0000000000000000E+000
 2.0820453627879288E+003, 1.3081876832350505E+004, 0.0000000000000000E+000,-1.1731030855426756E+001, 0.0000000000000000E+000
 2.0931059753346981E+003, 1.3151372710592772E+004, 0.0000000000000000E+000,-1.2145695638067782E+001, 0.0000000000000000E+000
 2.1042253460392367E+003, 1.3221237777228613E+004, 0.0000000000000000E+000,-1.2563592698135864E+001, 0.0000000000000000E+000
 2.1154037870471057E+003, 1.3291473993526428E+004, 0.0000000000000000E+000,-1.2984425359919413E+001, 0.0000000000000000E+000
 2.1266416121621005E+003, 1.3362083331173619E+004, 0.0000000000000000E+000,-1.3407919853946854E+001, 0.0000000000000000E+000
 2.1379391368550619E+003, 1.3433067772331931E+004, 0.0000000000000000E+000,-1.3833824319699762E+001, 0.0000000000000000E+000
 2.1492966782727303E+003, 1.3504429309693109E+004, 0.0000000000000000E+000,-1.4261907694959019E+001, 0.0000000000000000E+000
 2.1607145552466504E+003, 1.3576169946534828E+004, 0.0000000000000000E+000,-1.4691958532961692E+001, 0.0000000000000000E+000
 2.1721930883021200E+003, 1.3648291696776931E+004, 0.0000000000000000E+000,-1.5123783781500270E+001, 0.0000000000000000E+000
 2.1837325996671889E+003, 1.3720796585037962E+004, 0.0000000000000000E+000,-1.5557207551685320E+001, 0.0000000000000000E+000
 2.1953334132817040E+003, 1.3793686646692013E+004, 0.0000000000000000E+000,-1.5992069898380008E+001, 0.0000000000000000E+000
 2.2069958548064033E+003, 1.3866963927925844E+004, 0.0000000000000000E+000,-1.6428225629340737E+001, 0.0000000000000000E+000
 2.2187202516320581E+003, 1.3940630485796342E+004, 0.0000000000000000E+000,-1.6865543155844339E+001, 0.0000000000000000E+000
 2.2305069328886625E+003, 1.4014688388288248E+004, 0.0000000000000000E+000,-1.7303903394008234E+001, 0.0000000000000000E+000
 2.2423562294546746E+003, 1.4089139714372228E+004, 0.0000000000000000E+000,-1.7743198723028737E+001, 0.0000000000000000E+000
 2.2542684739663036E+003, 1.4163986554063227E+004, 0.0000000000000000E+000,-1.8183332004169344E+001, 0.0000000000000000E+000
 2.2662440008268477E+003, 1.4239231008479132E+004, 0.0000000000000000E+000,-1.8624215662373821E+001, 0.0000000000000000E+000
 2.2782831462160825E+003, 1.4314875189899771E+004, 0.0000000000000000E+000,-1.9065770830877216E+001, 0.0000000000000000E+000
 2.2903862480996977E+003, 1.4390921221826198E+004, 0.0000000000000000E+000,-1.9507926558002193E+001, 0.0000000000000000E+000
 2.3025536462387840E+003, 1.4467371239040311E+004, 0.0000000000000000E+000,-1.9950619074456924E+001, 0.0000000000000000E+000
 2.3147856821993723E+003, 1.4544227387664771E+004, 0.0000000000000000E+000,-2.0393791118809780E+001, 0.0000000000000000E+000
 2.3270826993620212E+003, 1.4621491825223262E+004, 0.0000000000000000E+000,-2.0837391318376021E+001, 0.0000000000000000E+000
 2.3394450429314566E+003, 1.4699166720701045E+004, 0.0000000000000000E+000,-2.1281373622462585E+001, 0.0000000000000000E+000
 2.3518730599462619E+003, 1.4777254254605847E+004, 0.0000000000000000E+000,-2.1725696784765226E+001, 0.0000000000000000E+000
 2.3643670992886218E+003, 1.4855756619029087E+004, 0.0000000000000000E+000,-2.2170323891640955E+001, 0.0000000000000000E+000
 2.3769275116941149E+003, 1.4934676017707397E+004, 0.0000000000000000E+000,-2.2615221932997912E+001, 0.0000000000000000E+000
 2.3895546497615592E+003, 1.5014014666084491E+004, 0.0000000000000000E+000,-2.3060361412605612E+001, 0.0000000000000000E+000
 2.4022488679629114E+003, 1.5093774791373358E+004, 0.0000000000000000E+000,-2.3505715994743994E+001, 0.0000000000000000E+000
 2.4150105226532178E+003, 1.5173958632618791E+004, 0.0000000000000000E+000,-2.3951262184236075E+001, 0.0000000000000000E+000
 2.4278399720806169E+003, 1.5254568440760229E+004, 0.0000000000000000E+000,-2.4396979037075294E+001, 0.0000000000000000E+000
 2.4407375763963969E+003, 1.5335606478694954E+004, 0.0000000000000000E+000,-2.4842847899013680E+001, 0.0000000000000000E+000
 2.4537036976651061E+003, 1.5417075021341616E+004, 0.0000000000000000E+000,-2.5288852169655186E+001, 0.0000000000000000E+000
 2.4667386998747161E+003, 1.5498976355704091E+004, 0.0000000000000000E+000,-2.5734977089768456E+001, 0.0000000000000000E+000
 2.4798429489468413E+003, 1.5581312780935690E+004, 0.0000000000000000E+000,-2.6181209549696817E+001, 0.0000000000000000E+000
 2.4930168127470092E+003, 1.5664086608403690E+004, 0.0000000000000000E+000,-2.6627537916919685E+001, 0.0000000000000000E+000
 2.5062606610949883E+003, 1.5747300161754227E+004, 0.0000000000000000E+000,-2.7073951880960983E+001, 0.0000000000000000E+000
 2.5195748657751701E+003, 1.5830955776977527E+004, 0.0000000000000000E+000,-2.7520442314000505E+001, 0.0000000000000000E+000
 2.5329598005470048E+003, 1.5915055802473476E+004, 0.0000000000000000E+000,-2.7967001145682730E+001, 0.0000000000000000E+000
 2.5464158411554949E+003, 1.5999602599117554E+004, 0.0000000000000000E+000,-2.8413621250742747E+001, 0.0000000000000000E+000
 2.5599433653417418E+003, 1.6084598540327095E+004, 0.0000000000000000E+000,-2.8860296348201611E+001, 0.0000000000000000E+000
 2.5735427528535506E+003, 1.6170046012127934E+004, 0.0000000000000000E+000,-2.9307020910986701E+001, 0.0000000000000000E+000
 2.5872143854560909E+003, 1.6255947413221373E+004, 0.0000000000000000E+000,-2.9753790084945088E+001, 0.0000000000000000E+000
 2.6009586469426131E+003, 1.6342305155051523E+004, 0.0000000000000000E+000,-3.0200599616311294E+001, 0.0000000000000000E+000
 2.6147759231452219E+003, 1.6429121661872996E+004, 0.0000000000000000E+000,-3.0647445786776515E+001, 0.0000000000000000E+000
 2.6286666019457089E+003, 1.6516399370818966E+004, 0.0000000000000000E+000,-3.1094325355395416E+001, 0.0000000000000000E+000
 2.6426310732864399E+003, 1.6604140731969579E+004, 0.0000000000000000E+000,-3.1541235506631082E+001, 0.0000000000000000E+000
 2.6566697291813030E+003, 1.6692348208420732E+004, 0.0000000000000000E+000,-3.1988173803911273E+001, 0.0000000000000000E+000
 2.6707829637267109E+003, 1.6781024276353219E+004, 0.0000000000000000E+000,-3.2435138148132971E+001, 0.0000000000000000E+000
 2.6849711731126667E+003, 1.6870171425102246E+004, 0.0000000000000000E+000,-3.2882126740599517E+001, 0.0000000000000000E+000
 2.6992347556338846E+003, 1.6959792157227304E+004, 0.0000000000000000E+000,-3.3329138049935871E+001, 0.0000000000000000E+000
 2.7135741117009702E+003, 1.7049888988582432E+004, 0.0000000000000000E+000,-3.3776170782563199E+001, 0.0000000000000000E+000
 2.7279896438516621E+003, 1.7140464448386836E+004, 0.0000000000000000E+000,-3.4223223856362821E+001, 0.0000000000000000E+000
 2.7424817567621317E+003, 1.7231521079295886E+004, 0.0000000000000000E+000,-3.4670296377194816E+001, 0.0000000000000000E+000
 2.7570508572583435E+003, 1.7323061437472508E+004, 0.0000000000000000E+000,-3.5117387617968127E+001, 0.0000000000000000E+000
 2.7716973543274753E+003, 1.7415088092658923E+004, 0.0000000000000000E+000,-3.5564496999993850E+001, 0.0000000000000000E+000
 2.7864216591293994E+003, 1.7507603628248806E+004, 0.0000000000000000E+000,-3.6011624076376748E+001, 0.0000000000000000E+000
 2.8012241850082246E+003, 1.7600610641359788E+004, 0.0000000000000000E+000,-3.6458768517229871E+001, 0.0000000000000000E+000
 2.8161053475039007E+003, 1.7694111742906371E+004, 0.0000000000000000E+000,-3.6905930096513210E+001, 0.0000000000000000E+000
 2.8310655643638820E+003, 1.7788109557673226E+004, 0.0000000000000000E+000,-3.7353108680324780E+001, 0.0000000000000000E+000
 2.8461052555548558E+003, 1.7882606724388872E+004, 0.0000000000000000E+000,-3.7800304216485408E+001, 0.0000000000000000E+000
 2.8612248432745318E+003, 1.7977605895799752E+004, 0.0000000000000000E+000,-3.8247516725275126E+001, 0.0000000000000000E+000
 2.8764247519634928E+003, 1.8073109738744704E+004, 0.0000000000000000E+000,-3.8694746291198669E+001, 0.0000000000000000E+000
 2.8917054083171106E+003, 1.8169120934229817E+004, 0.0000000000000000E+000,-3.9141993055665189E+001, 0.0000000000000000E+000
 2.9070672412975246E+003, 1.8265642177503698E+004, 0.0000000000000000E+000,-3.9589257210481115E+001, 0.0000000000000000E+000
